t;X;Y;Z
0.0083333;-0.80612;0.37597;0.79475
0.016667;-0.8061;0.37594;0.79474
0.025;-0.80603;0.37588;0.79469
0.033333;-0.80593;0.37593;0.79467
0.041667;-0.80594;0.37587;0.79465
0.05;-0.80602;0.37572;0.79456
0.058333;-0.80604;0.37567;0.79453
0.066667;-0.80608;0.37564;0.79448
0.075;-0.80612;0.3756;0.79444
0.083333;-0.80612;0.37556;0.79446
0.091667;-0.80608;0.37551;0.79443
0.1;-0.80601;0.37548;0.79444
0.10833;-0.80593;0.3754;0.79444
0.11667;-0.80578;0.37539;0.79436
0.125;-0.80569;0.37535;0.79435
0.13333;-0.80563;0.3753;0.79429
0.14167;-0.80552;0.37528;0.79424
0.15;-0.80547;0.3752;0.79415
0.15833;-0.80546;0.37511;0.7941
0.16667;-0.80564;0.37493;0.79422
0.175;-0.80568;0.37493;0.79425
0.18333;-0.80593;0.37477;0.79419
0.19167;-0.80642;0.37457;0.79445
0.2;-0.80639;0.3745;0.794
0.20833;-0.80662;0.37452;0.79412
0.21667;-0.80682;0.37447;0.79411
0.225;-0.80698;0.37444;0.79404
0.23333;-0.80703;0.37444;0.79394
0.24167;-0.80706;0.37443;0.79383
0.25;-0.807;0.37444;0.79369
0.25833;-0.80702;0.3744;0.79359
0.26667;-0.80698;0.3744;0.79346
0.275;-0.80693;0.37433;0.79335
0.28333;-0.80689;0.3743;0.79325
0.29167;-0.80689;0.37431;0.79315
0.3;-0.80689;0.37428;0.79303
0.30833;-0.80693;0.37428;0.79289
0.31667;-0.807;0.37425;0.79274
0.325;-0.80707;0.37422;0.79255
0.33333;-0.80717;0.37413;0.79228
0.34167;-0.80724;0.3741;0.79202
0.35;-0.80732;0.37408;0.79182
0.35833;-0.80721;0.37391;0.79162
0.36667;-0.80708;0.37371;0.79134
0.375;-0.80694;0.37355;0.79117
0.38333;-0.80699;0.37339;0.79103
0.39167;-0.80715;0.37334;0.79084
0.4;-0.80726;0.37324;0.79063
0.40833;-0.80728;0.37315;0.79052
0.41667;-0.80741;0.37297;0.79035
0.425;-0.80747;0.37282;0.79009
0.43333;-0.80741;0.37273;0.78985
0.44167;-0.80727;0.37266;0.78962
0.45;-0.80714;0.37255;0.78946
0.45833;-0.80708;0.37242;0.78929
0.46667;-0.80704;0.37233;0.78911
0.475;-0.80708;0.37225;0.78902
0.48333;-0.8071;0.37219;0.78893
0.49167;-0.80701;0.37215;0.7888
0.5;-0.807;0.37215;0.78856
0.50833;-0.80701;0.37208;0.78831
0.51667;-0.80701;0.37202;0.78813
0.525;-0.80695;0.37197;0.78787
0.53333;-0.8069;0.37191;0.78775
0.54167;-0.80688;0.37187;0.78757
0.55;-0.80691;0.37185;0.78743
0.55833;-0.8069;0.37181;0.7873
0.56667;-0.8069;0.37175;0.78722
0.575;-0.80689;0.37175;0.78713
0.58333;-0.80692;0.37172;0.78702
0.59167;-0.80696;0.3717;0.7869
0.6;-0.80695;0.37169;0.78677
0.60833;-0.80688;0.37168;0.78665
0.61667;-0.80675;0.37162;0.78645
0.625;-0.80663;0.37163;0.78627
0.63333;-0.80656;0.37155;0.78609
0.64167;-0.80653;0.37147;0.78599
0.65;-0.80631;0.37142;0.78592
0.65833;-0.80626;0.37136;0.78591
0.66667;-0.80627;0.3713;0.78592
0.675;-0.80626;0.37122;0.78595
0.68333;-0.80626;0.37112;0.78601
0.69167;-0.80634;0.37104;0.786
0.7;-0.80643;0.37092;0.78608
0.70833;-0.80652;0.37083;0.78622
0.71667;-0.8066;0.37073;0.78634
0.725;-0.80665;0.37053;0.78653
0.73333;-0.80663;0.37039;0.78662
0.74167;-0.8066;0.37023;0.78667
0.75;-0.80671;0.36999;0.78689
0.75833;-0.80664;0.3698;0.78691
0.76667;-0.80652;0.36969;0.78676
0.775;-0.80651;0.36952;0.78676
