t;X;Y;Z
0.0083333;-0.84735;0.21735;0.73083
0.016667;-0.84741;0.21725;0.73092
0.025;-0.84734;0.21726;0.73102
0.033333;-0.84755;0.21709;0.73099
0.041667;-0.84769;0.21704;0.73104
0.05;-0.84795;0.21705;0.73104
0.058333;-0.84821;0.21698;0.73097
0.066667;-0.84845;0.21701;0.73089
0.075;-0.84877;0.21701;0.73081
0.083333;-0.84911;0.21696;0.73081
0.091667;-0.84942;0.217;0.73077
0.1;-0.84958;0.21702;0.73081
0.10833;-0.84967;0.21708;0.7307
0.11667;-0.8498;0.21707;0.73076
0.125;-0.84974;0.21712;0.73071
0.13333;-0.8496;0.21713;0.73077
0.14167;-0.84948;0.21715;0.73084
0.15;-0.84946;0.21717;0.73086
0.15833;-0.84947;0.21722;0.73089
0.16667;-0.84947;0.21728;0.73088
0.175;-0.84954;0.21731;0.73091
0.18333;-0.84964;0.21739;0.73083
0.19167;-0.84984;0.21746;0.73082
0.2;-0.84992;0.21752;0.73072
0.20833;-0.84993;0.21754;0.73067
0.21667;-0.84983;0.21757;0.7306
0.225;-0.84964;0.21761;0.73045
0.23333;-0.84937;0.21775;0.73033
0.24167;-0.84935;0.2176;0.73047
0.25;-0.84933;0.21757;0.73048
0.25833;-0.84936;0.21754;0.73056
0.26667;-0.8494;0.21752;0.7306
0.275;-0.84948;0.21757;0.73048
0.28333;-0.84961;0.2176;0.73037
0.29167;-0.84977;0.21758;0.7303
0.3;-0.84984;0.21763;0.73016
0.30833;-0.84997;0.21763;0.73003
0.31667;-0.85004;0.21768;0.72982
0.325;-0.85013;0.21767;0.72978
0.33333;-0.8502;0.21768;0.72964
0.34167;-0.85024;0.21773;0.72949
0.35;-0.85043;0.21772;0.72935
0.35833;-0.85048;0.21771;0.72909
0.36667;-0.85052;0.21772;0.72866
0.375;-0.85057;0.21771;0.72869
0.38333;-0.85068;0.21732;0.72893
0.39167;-0.85061;0.21764;0.72869
0.4;-0.85057;0.21759;0.72869
0.40833;-0.85057;0.21757;0.72873
0.41667;-0.85052;0.21756;0.72871
0.425;-0.85047;0.21753;0.72872
0.43333;-0.85045;0.21749;0.72874
0.44167;-0.8504;0.21752;0.72873
0.45;-0.85027;0.21753;0.72876
0.45833;-0.85009;0.21754;0.72877
0.46667;-0.84992;0.21752;0.72881
0.475;-0.84953;0.21754;0.72873
0.48333;-0.8491;0.21756;0.72858
0.49167;-0.84887;0.21749;0.72857
0.5;-0.84881;0.21737;0.72864
0.50833;-0.84847;0.21748;0.72855
0.51667;-0.84812;0.21749;0.72862
0.525;-0.84776;0.2175;0.72869
0.53333;-0.84741;0.21746;0.72869
0.54167;-0.84713;0.21743;0.72869
0.55;-0.84674;0.21738;0.72869
0.55833;-0.84627;0.21737;0.72881
0.56667;-0.8458;0.21741;0.72891
0.575;-0.84542;0.21738;0.72876
0.58333;-0.84501;0.21744;0.729
0.59167;-0.84444;0.21749;0.72898
0.6;-0.8439;0.2175;0.72884
0.60833;-0.84349;0.21756;0.72883
0.61667;-0.84296;0.21758;0.72891
0.625;-0.84222;0.21763;0.72887
0.63333;-0.84179;0.21757;0.72913
0.64167;-0.84087;0.21748;0.72896
0.65;-0.84037;0.21742;0.72913
0.65833;-0.8396;0.21725;0.72915
0.66667;-0.83874;0.21748;0.72891
0.675;-0.83807;0.21726;0.72911
0.68333;-0.83719;0.21743;0.72897
0.69167;-0.8365;0.21746;0.72901
0.7;-0.83559;0.21751;0.72929
0.70833;-0.83478;0.21759;0.72906
0.71667;-0.83393;0.21751;0.72918
0.725;-0.83303;0.21749;0.72912
0.73333;-0.83203;0.21748;0.72903
0.74167;-0.83128;0.21761;0.72913
0.75;-0.83028;0.21762;0.72913
0.75833;-0.82954;0.21759;0.7292
0.76667;-0.82854;0.21767;0.72911
0.775;-0.82768;0.21759;0.7291
0.78333;-0.82684;0.21745;0.72922
0.79167;-0.82609;0.21739;0.72916
0.8;-0.82525;0.21753;0.72913
0.80833;-0.82456;0.21772;0.72887
0.81667;-0.82382;0.21755;0.72927
0.825;-0.82301;0.21767;0.72918
0.83333;-0.82231;0.21772;0.72916
0.84167;-0.82149;0.21782;0.72905
0.85;-0.82075;0.21772;0.72931
0.85833;-0.82;0.21769;0.72916
0.86667;-0.81953;0.21779;0.7291
0.875;-0.81866;0.2179;0.72904
0.88333;-0.8182;0.21807;0.72889
0.89167;-0.81747;0.21789;0.72924
0.9;-0.81668;0.21791;0.72905
0.90833;-0.81625;0.21805;0.72911
0.91667;-0.8153;0.21812;0.72907
0.925;-0.8147;0.2181;0.72912
0.93333;-0.81371;0.21819;0.7291
0.94167;-0.81292;0.21819;0.72902
0.95;-0.81207;0.21846;0.72875
0.95833;-0.8112;0.21804;0.72912
0.96667;-0.81045;0.21811;0.72921
0.975;-0.80971;0.21811;0.72907
0.98333;-0.80902;0.21819;0.72913
0.99167;-0.80817;0.21815;0.72919
1;-0.8075;0.21813;0.72926
1.0083;-0.80656;0.21812;0.72913
1.0167;-0.80596;0.21805;0.72924
1.025;-0.80496;0.21801;0.72929
1.0333;-0.80414;0.21824;0.72938
1.0417;-0.80336;0.21814;0.72917
1.05;-0.80285;0.21838;0.729
1.0583;-0.80188;0.21844;0.7293
1.0667;-0.80139;0.21828;0.72926
1.075;-0.80095;0.21821;0.72921
1.0833;-0.80051;0.21813;0.72904
1.0917;-0.79995;0.2182;0.72903
1.1;-0.79925;0.21839;0.72914
1.1083;-0.79874;0.21837;0.72911
1.1167;-0.7984;0.21839;0.72923
1.125;-0.79816;0.21829;0.72926
