t;X;Y;Z
0.0083333;-0.47091;0.54091;0.76174
0.016667;-0.47085;0.54099;0.76181
0.025;-0.47087;0.54108;0.76186
0.033333;-0.47083;0.54115;0.76188
0.041667;-0.47075;0.54114;0.7619
0.05;-0.47058;0.54111;0.76192
0.058333;-0.47021;0.54111;0.76196
0.066667;-0.46996;0.54091;0.76198
0.075;-0.46957;0.54078;0.76193
0.083333;-0.4691;0.54059;0.76184
0.091667;-0.46871;0.54047;0.76174
0.1;-0.46837;0.54031;0.76163
0.10833;-0.46807;0.54021;0.76145
0.11667;-0.4678;0.54012;0.76136
0.125;-0.46767;0.5401;0.76125
0.13333;-0.46769;0.54009;0.76123
0.14167;-0.46776;0.5401;0.76122
0.15;-0.46794;0.54013;0.76122
0.15833;-0.46812;0.54011;0.7612
0.16667;-0.46828;0.54007;0.76115
0.175;-0.46848;0.53997;0.7611
0.18333;-0.46868;0.53984;0.76102
0.19167;-0.4689;0.53965;0.76097
0.2;-0.46916;0.53937;0.76099
0.20833;-0.46936;0.53919;0.76101
0.21667;-0.4697;0.53895;0.76114
0.225;-0.47006;0.53874;0.7613
0.23333;-0.47051;0.53846;0.76143
0.24167;-0.471;0.53815;0.7615
0.25;-0.47139;0.53784;0.76145
0.25833;-0.4718;0.53749;0.76127
0.26667;-0.47219;0.5371;0.761
0.275;-0.47253;0.53662;0.76052
0.28333;-0.47272;0.5362;0.75963
0.29167;-0.47292;0.53582;0.75856
0.3;-0.47295;0.53532;0.75839
0.30833;-0.47285;0.53501;0.7584
0.31667;-0.47274;0.53498;0.75837
0.325;-0.4723;0.5351;0.75842
0.33333;-0.47158;0.53549;0.75843
0.34167;-0.47072;0.53589;0.75848
0.35;-0.46959;0.53655;0.75854
0.35833;-0.46844;0.53709;0.75854
0.36667;-0.46692;0.53798;0.75862
0.375;-0.46497;0.53913;0.75869
0.38333;-0.46303;0.54018;0.75874
0.39167;-0.46043;0.54154;0.75867
0.4;-0.45764;0.54284;0.75872
0.40833;-0.4547;0.54416;0.75867
0.41667;-0.45242;0.54532;0.75855
0.425;-0.45057;0.54636;0.75847
0.43333;-0.44896;0.54742;0.75842
0.44167;-0.44768;0.54847;0.75827
0.45;-0.447;0.54941;0.75818
0.45833;-0.44664;0.55026;0.75811
0.46667;-0.44666;0.55103;0.75803
0.475;-0.44703;0.55159;0.758
0.48333;-0.44805;0.55206;0.75814
0.49167;-0.44953;0.55204;0.75864
0.5;-0.45128;0.5516;0.75958
