t;X;Y;Z
0.0083333;-0.78963;0.61615;0.75897
0.016667;-0.78935;0.61619;0.75876
0.025;-0.7896;0.61612;0.75894
0.033333;-0.78961;0.61606;0.75894
0.041667;-0.78961;0.61602;0.75895
0.05;-0.78955;0.61599;0.75894
0.058333;-0.78951;0.61598;0.75895
0.066667;-0.78946;0.61591;0.75895
0.075;-0.78937;0.6159;0.75889
0.083333;-0.78934;0.61584;0.75892
0.091667;-0.78936;0.61582;0.75894
0.1;-0.78933;0.61579;0.75893
0.10833;-0.78933;0.6158;0.75892
0.11667;-0.78929;0.61579;0.75889
0.125;-0.78927;0.61576;0.75889
0.13333;-0.78925;0.61574;0.7589
0.14167;-0.7892;0.6157;0.75888
0.15;-0.78935;0.61559;0.75902
0.15833;-0.78914;0.6156;0.75887
0.16667;-0.78928;0.61542;0.75902
0.175;-0.78924;0.61532;0.75904
0.18333;-0.78918;0.6152;0.75902
0.19167;-0.7887;0.61522;0.75874
0.2;-0.78863;0.61511;0.75869
0.20833;-0.78854;0.61505;0.75867
0.21667;-0.78852;0.61497;0.75869
0.225;-0.78847;0.61491;0.75868
0.23333;-0.78842;0.61485;0.75869
0.24167;-0.78838;0.6148;0.75869
0.25;-0.78835;0.61475;0.75868
0.25833;-0.78834;0.61465;0.75868
0.26667;-0.78834;0.61463;0.75871
0.275;-0.78829;0.6146;0.75871
0.28333;-0.78828;0.61459;0.75872
0.29167;-0.78831;0.61454;0.75873
0.3;-0.78824;0.61452;0.75872
0.30833;-0.78824;0.61448;0.75872
0.31667;-0.78818;0.6144;0.75873
0.325;-0.78802;0.61439;0.75874
0.33333;-0.78798;0.61435;0.75872
0.34167;-0.78799;0.61431;0.75874
0.35;-0.78803;0.61432;0.75875
0.35833;-0.78801;0.61431;0.75876
0.36667;-0.78801;0.6143;0.75873
0.375;-0.78802;0.61434;0.75871
0.38333;-0.78801;0.61435;0.75872
0.39167;-0.78813;0.61435;0.75869
0.4;-0.78818;0.61441;0.75871
0.40833;-0.78823;0.61444;0.75872
0.41667;-0.78833;0.6145;0.75875
0.425;-0.78837;0.61455;0.75871
0.43333;-0.78842;0.61468;0.7587
0.44167;-0.78853;0.61485;0.75869
0.45;-0.78875;0.61516;0.75874
0.45833;-0.78945;0.6154;0.75904
0.46667;-0.7895;0.61586;0.75898
0.475;-0.78943;0.61628;0.75878
0.48333;-0.78952;0.61655;0.75865
0.49167;-0.7898;0.61683;0.75872
0.5;-0.78987;0.61737;0.75853
0.50833;-0.79001;0.6178;0.75839
0.51667;-0.7902;0.61808;0.75837
0.525;-0.79046;0.61843;0.75828
0.53333;-0.7906;0.61877;0.75822
0.54167;-0.79061;0.61913;0.75796
0.55;-0.79046;0.61954;0.7577
0.55833;-0.79114;0.6197;0.75791
0.56667;-0.79126;0.61996;0.75788
0.575;-0.79133;0.62015;0.75775
0.58333;-0.79141;0.62032;0.7577
0.59167;-0.7915;0.62049;0.75765
0.6;-0.79154;0.62064;0.75758
0.60833;-0.79158;0.62078;0.75753
0.61667;-0.79162;0.62088;0.75748
0.625;-0.79167;0.62099;0.75744
0.63333;-0.79182;0.62105;0.75744
0.64167;-0.79194;0.62114;0.75743
0.65;-0.79211;0.62123;0.75746
0.65833;-0.79212;0.62129;0.75742
0.66667;-0.79219;0.62142;0.75745
0.675;-0.79226;0.62159;0.75732
0.68333;-0.79235;0.62181;0.75722
0.69167;-0.79248;0.62196;0.75712
0.7;-0.79252;0.62208;0.75707
0.70833;-0.79258;0.62222;0.75698
0.71667;-0.7926;0.6224;0.75691
0.725;-0.79273;0.62253;0.75688
0.73333;-0.79271;0.62276;0.75702
0.74167;-0.79238;0.62267;0.75655
0.75;-0.79238;0.62284;0.75651
0.75833;-0.79233;0.62302;0.75643
0.76667;-0.79234;0.62314;0.75636
0.775;-0.79212;0.62334;0.75629
0.78333;-0.79226;0.6234;0.75628
0.79167;-0.79222;0.62351;0.75622
0.8;-0.79212;0.62365;0.75613
0.80833;-0.792;0.62382;0.75599
0.81667;-0.79172;0.624;0.75585
0.825;-0.79177;0.62406;0.75579
0.83333;-0.79171;0.62419;0.7557
0.84167;-0.79167;0.62427;0.75561
0.85;-0.79162;0.62447;0.75548
0.85833;-0.79157;0.62464;0.75535
0.86667;-0.79156;0.62478;0.75527
0.875;-0.79159;0.62491;0.75516
0.88333;-0.79174;0.62512;0.75519
0.89167;-0.79151;0.62537;0.75506
0.9;-0.7915;0.62555;0.75498
0.90833;-0.7915;0.62572;0.75494
0.91667;-0.79152;0.62572;0.75489
0.925;-0.79194;0.62553;0.75492
0.93333;-0.79362;0.62596;0.75574
0.94167;-0.79374;0.62606;0.75578
0.95;-0.79381;0.6261;0.75573
0.95833;-0.79383;0.62615;0.75574
0.96667;-0.79387;0.62616;0.75578
0.975;-0.79389;0.62612;0.75578
0.98333;-0.79393;0.62606;0.75581
0.99167;-0.79394;0.62598;0.75581
1;-0.79395;0.62592;0.7559
1.0083;-0.79402;0.62592;0.75593
1.0167;-0.79394;0.62591;0.75589
1.025;-0.79398;0.62596;0.75595
1.0333;-0.79395;0.62596;0.75598
1.0417;-0.79398;0.62606;0.75599
1.05;-0.79406;0.62611;0.75597
1.0583;-0.794;0.62605;0.75587
1.0667;-0.7941;0.62593;0.75585
1.075;-0.79415;0.62576;0.75585
1.0833;-0.79423;0.62556;0.75585
1.0917;-0.79391;0.62537;0.75557
1.1;-0.79203;0.62503;0.75488
1.1083;-0.79196;0.62492;0.7549
1.1167;-0.79206;0.62488;0.75489
1.125;-0.79206;0.62483;0.75492
1.1333;-0.79207;0.62483;0.75492
1.1417;-0.79207;0.62484;0.75493
1.15;-0.79207;0.62486;0.75492
1.1583;-0.79203;0.62478;0.75493
1.1667;-0.79204;0.62474;0.75495
1.175;-0.79201;0.62466;0.755
1.1833;-0.79196;0.62459;0.75504
1.1917;-0.79196;0.62456;0.75508
1.2;-0.79195;0.62447;0.75511
1.2083;-0.79194;0.62434;0.75515
1.2167;-0.79193;0.62424;0.75519
1.225;-0.79192;0.62413;0.75523
1.2333;-0.79209;0.62424;0.75557
1.2417;-0.79247;0.62384;0.75552
1.25;-0.79234;0.62412;0.75571
1.2583;-0.79233;0.62404;0.75568
1.2667;-0.79233;0.62409;0.75571
1.275;-0.79227;0.62407;0.75572
1.2833;-0.79243;0.624;0.75572
1.2917;-0.79243;0.624;0.7557
1.3;-0.7924;0.62398;0.7557
1.3083;-0.79239;0.62398;0.75571
1.3167;-0.79229;0.62402;0.75572
1.325;-0.79229;0.62402;0.75572
1.3333;-0.79231;0.62398;0.75574
1.3417;-0.79239;0.62393;0.75572
1.35;-0.79238;0.62392;0.75573
1.3583;-0.79235;0.62391;0.75576
1.3667;-0.79225;0.62398;0.7558
1.375;-0.7923;0.6239;0.75583
1.3833;-0.79218;0.62392;0.75583
1.3917;-0.79217;0.62389;0.75583
1.4;-0.79216;0.62389;0.75585
1.4083;-0.79215;0.62388;0.75586
1.4167;-0.79213;0.62389;0.75588
1.425;-0.79213;0.62388;0.75588
1.4333;-0.79213;0.62389;0.75588
1.4417;-0.79214;0.62389;0.75587
1.45;-0.79215;0.6239;0.75586
1.4583;-0.79216;0.62389;0.75583
1.4667;-0.79213;0.62389;0.75585
1.475;-0.79214;0.62387;0.75586
1.4833;-0.79213;0.6239;0.75586
1.4917;-0.79214;0.6239;0.75584
1.5;-0.79211;0.62389;0.75586
1.5083;-0.79215;0.6239;0.75585
1.5167;-0.79215;0.6239;0.75585
1.525;-0.79215;0.62391;0.75585
1.5333;-0.79216;0.62387;0.75585
1.5417;-0.79216;0.62387;0.75585
1.55;-0.79216;0.62385;0.75586
1.5583;-0.79214;0.62385;0.75586
1.5667;-0.79217;0.62387;0.75586
1.575;-0.79216;0.62384;0.75588
1.5833;-0.79217;0.62382;0.75591
1.5917;-0.79218;0.62379;0.75592
1.6;-0.79221;0.62377;0.75596
1.6083;-0.79221;0.62377;0.75595
1.6167;-0.79217;0.62377;0.75593
1.625;-0.79213;0.62377;0.75593
1.6333;-0.7922;0.62374;0.75593
1.6417;-0.79219;0.62374;0.75593
1.65;-0.79214;0.62375;0.75592
1.6583;-0.79219;0.62367;0.75596
1.6667;-0.79222;0.62366;0.75598
1.675;-0.79242;0.62367;0.75608
1.6833;-0.7923;0.62365;0.75608
1.6917;-0.7924;0.62363;0.75612
1.7;-0.7924;0.62363;0.75612
1.7083;-0.79242;0.62363;0.75617
1.7167;-0.79244;0.62362;0.75618
1.725;-0.79247;0.62365;0.7562
1.7333;-0.7924;0.62361;0.75618
1.7417;-0.79239;0.62359;0.75615
1.75;-0.7924;0.62357;0.75618
1.7583;-0.79242;0.6235;0.75622
1.7667;-0.79242;0.6235;0.75624
1.775;-0.79243;0.62348;0.75626
1.7833;-0.79242;0.62344;0.75627
1.7917;-0.79233;0.62342;0.75624
1.8;-0.79249;0.62338;0.75633
1.8083;-0.79244;0.62334;0.75634
1.8167;-0.79247;0.62335;0.75634
1.825;-0.79232;0.62337;0.7563
1.8333;-0.79239;0.62331;0.75631
1.8417;-0.79234;0.62329;0.75629
1.85;-0.79244;0.62332;0.75635
1.8583;-0.79233;0.62327;0.75629
1.8667;-0.79238;0.62328;0.75633
1.875;-0.79232;0.62324;0.75632
1.8833;-0.79234;0.62322;0.75632
1.8917;-0.79234;0.62324;0.75633
1.9;-0.79234;0.62328;0.75635
1.9083;-0.79246;0.62323;0.75638
1.9167;-0.79239;0.62321;0.75637
1.925;-0.79243;0.62323;0.75637
1.9333;-0.79245;0.62324;0.75636
1.9417;-0.79246;0.62324;0.75638
1.95;-0.79239;0.6232;0.75628
1.9583;-0.79231;0.62327;0.75632
1.9667;-0.79231;0.62332;0.75631
1.975;-0.79244;0.62328;0.75635
1.9833;-0.79246;0.62329;0.75637
1.9917;-0.79231;0.62336;0.75631
2;-0.79232;0.62337;0.75632
2.0083;-0.79239;0.62324;0.75627
2.0167;-0.79248;0.6233;0.75634
2.025;-0.7925;0.62333;0.75635
2.0333;-0.79245;0.62331;0.75633
2.0417;-0.79248;0.6233;0.75632
2.05;-0.79249;0.62328;0.75633
2.0583;-0.79246;0.62332;0.75631
2.0667;-0.7925;0.62334;0.75634
2.075;-0.79254;0.62337;0.75637
2.0833;-0.79252;0.62332;0.75635
