t;X;Y;Z
0.0083333;-1.0108;0.81351;0.7297
0.016667;-1.0111;0.81431;0.73005
0.025;-1.0111;0.81484;0.73004
0.033333;-1.011;0.81525;0.72997
0.041667;-1.0107;0.81542;0.72983
0.05;-1.0107;0.81549;0.72996
0.058333;-1.0104;0.8153;0.72993
0.066667;-1.0096;0.81473;0.72989
0.075;-1.0088;0.81383;0.73007
0.083333;-1.0077;0.81276;0.73007
0.091667;-1.007;0.81145;0.73064
0.1;-1.0058;0.81011;0.73058
0.10833;-1.0048;0.80867;0.7308
0.11667;-1.0038;0.80706;0.7308
0.125;-1.0031;0.80537;0.73078
0.13333;-1.0022;0.80368;0.73073
0.14167;-1.0014;0.80179;0.73062
0.15;-1.0003;0.79992;0.73016
0.15833;-0.99959;0.7981;0.72999
0.16667;-0.99844;0.79646;0.72951
0.175;-0.99731;0.79481;0.72925
0.18333;-0.99686;0.7935;0.7294
0.19167;-0.99548;0.79226;0.7287
0.2;-0.99425;0.79121;0.72814
0.20833;-0.99388;0.79065;0.72819
0.21667;-0.99367;0.79005;0.72829
0.225;-0.99395;0.78935;0.72834
0.23333;-0.99362;0.78859;0.72784
0.24167;-0.99321;0.78788;0.72744
0.25;-0.99303;0.78722;0.72723
0.25833;-0.99295;0.78665;0.72724
0.26667;-0.99241;0.78603;0.72705
0.275;-0.99221;0.78552;0.72701
0.28333;-0.99219;0.78505;0.72723
0.29167;-0.99208;0.78471;0.72733
0.3;-0.99172;0.78419;0.72706
0.30833;-0.99152;0.78406;0.72685
0.31667;-0.99146;0.78382;0.7269
0.325;-0.9916;0.78367;0.72691
0.33333;-0.9916;0.78349;0.72685
0.34167;-0.99164;0.78335;0.72685
0.35;-0.99173;0.78324;0.72681
0.35833;-0.99177;0.78311;0.72676
0.36667;-0.99157;0.78281;0.72638
0.375;-0.99177;0.7827;0.72647
0.38333;-0.99185;0.78248;0.72644
0.39167;-0.99173;0.78224;0.72627
0.4;-0.99171;0.78203;0.72621
0.40833;-0.9916;0.78193;0.72612
0.41667;-0.99157;0.78186;0.72609
0.425;-0.99161;0.78188;0.7261
0.43333;-0.99168;0.78192;0.72616
0.44167;-0.99174;0.78194;0.7262
0.45;-0.99185;0.7819;0.72618
0.45833;-0.99189;0.78192;0.7262
0.46667;-0.9919;0.78191;0.7262
0.475;-0.99191;0.78186;0.72624
0.48333;-0.99191;0.78182;0.72629
0.49167;-0.99179;0.78179;0.72627
0.5;-0.99201;0.78175;0.72647
0.50833;-0.99172;0.78168;0.72632
0.51667;-0.99165;0.78166;0.7263
0.525;-0.99165;0.78164;0.72632
0.53333;-0.99173;0.7816;0.72633
0.54167;-0.99179;0.78164;0.72638
0.55;-0.99171;0.78166;0.72631
0.55833;-0.99187;0.78174;0.72639
0.56667;-0.99207;0.78185;0.72653
0.575;-0.99215;0.78197;0.72659
0.58333;-0.992;0.78214;0.72654
0.59167;-0.99226;0.78229;0.72676
0.6;-0.99239;0.78246;0.72685
0.60833;-0.99243;0.78259;0.72689
0.61667;-0.99249;0.78267;0.72686
0.625;-0.99246;0.78279;0.72678
0.63333;-0.9924;0.78284;0.72669
0.64167;-0.99235;0.78285;0.72663
0.65;-0.99229;0.78278;0.72657
0.65833;-0.99234;0.78275;0.72657
0.66667;-0.99232;0.78268;0.72656
0.675;-0.99233;0.78264;0.72658
0.68333;-0.9923;0.78258;0.7266
0.69167;-0.99229;0.78258;0.72661
0.7;-0.99228;0.78256;0.72664
0.70833;-0.99232;0.78254;0.72663
0.71667;-0.99224;0.78259;0.72659
0.725;-0.99225;0.78255;0.72655
0.73333;-0.99226;0.78251;0.72649
0.74167;-0.99225;0.78248;0.72647
0.75;-0.99209;0.78235;0.72628
0.75833;-0.99213;0.78231;0.72628
0.76667;-0.99188;0.78217;0.72609
0.775;-0.9919;0.78211;0.72605
0.78333;-0.99191;0.78202;0.72606
0.79167;-0.99205;0.78196;0.72608
0.8;-0.9919;0.78198;0.72602
0.80833;-0.9919;0.78192;0.72595
0.81667;-0.9919;0.78191;0.72591
0.825;-0.99209;0.78191;0.72587
0.83333;-0.99201;0.78179;0.72569
0.84167;-0.99191;0.7817;0.72548
0.85;-0.99193;0.78162;0.72536
0.85833;-0.99164;0.78153;0.7251
0.86667;-0.99183;0.78143;0.72507
0.875;-0.99185;0.78133;0.72497
0.88333;-0.99186;0.78127;0.72485
0.89167;-0.99173;0.78114;0.72478
0.9;-0.99149;0.78114;0.72467
0.90833;-0.99168;0.78109;0.72477
0.91667;-0.99184;0.78107;0.7249
0.925;-0.9918;0.78106;0.72491
0.93333;-0.99179;0.781;0.72486
0.94167;-0.9914;0.78097;0.72464
0.95;-0.99166;0.78094;0.72481
0.95833;-0.99133;0.78095;0.72461
0.96667;-0.99165;0.78093;0.7248
0.975;-0.99181;0.78099;0.72484
0.98333;-0.99141;0.78106;0.72462
0.99167;-0.99171;0.78111;0.72477
1;-0.99193;0.78133;0.72477
1.0083;-0.99161;0.78156;0.72448
1.0167;-0.99166;0.78184;0.72435
1.025;-0.99188;0.78225;0.72434
1.0333;-0.99236;0.78285;0.72444
1.0417;-0.9929;0.78358;0.72454
1.05;-0.99293;0.78444;0.7243
1.0583;-0.99344;0.78553;0.72423
1.0667;-0.99458;0.78691;0.72449
1.075;-0.99486;0.78823;0.7241
1.0833;-0.99597;0.78976;0.7241
1.0917;-0.99726;0.79134;0.72407
1.1;-0.99796;0.7932;0.72397
1.1083;-0.99968;0.7951;0.72407
1.1167;-1.0013;0.79711;0.72433
1.125;-1.0024;0.79912;0.72387
1.1333;-1.0038;0.8013;0.72391
1.1417;-1.0055;0.80347;0.72381
1.15;-1.0074;0.80562;0.72386
1.1583;-1.0087;0.80784;0.72364
1.1667;-1.0113;0.81017;0.72415
1.175;-1.0133;0.81235;0.72409
1.1833;-1.0154;0.81437;0.7242
1.1917;-1.0172;0.81635;0.72412
1.2;-1.0192;0.81812;0.72409
1.2083;-1.0212;0.81993;0.7242
1.2167;-1.022;0.82153;0.72366
1.225;-1.0246;0.82291;0.72403
1.2333;-1.0263;0.82414;0.72424
1.2417;-1.0276;0.82517;0.72407
1.25;-1.0294;0.82592;0.72418
1.2583;-1.0305;0.82674;0.72401
1.2667;-1.0318;0.82712;0.72411
1.275;-1.0328;0.82752;0.72389
1.2833;-1.0337;0.82788;0.72394
1.2917;-1.0344;0.8279;0.72368
1.3;-1.0355;0.8279;0.72407
1.3083;-1.0362;0.8278;0.72424
1.3167;-1.0362;0.8276;0.72397
1.325;-1.0363;0.8272;0.72375
1.3333;-1.0367;0.8269;0.72399
1.3417;-1.0368;0.82644;0.72405
1.35;-1.0368;0.82598;0.72416
1.3583;-1.0367;0.82553;0.72421
1.3667;-1.0362;0.82492;0.72413
1.375;-1.0361;0.82444;0.72424
1.3833;-1.0356;0.82385;0.72418
1.3917;-1.0349;0.82319;0.72409
1.4;-1.0341;0.82287;0.72423
1.4083;-1.0332;0.82231;0.7239
1.4167;-1.0327;0.82174;0.72409
1.425;-1.0314;0.82108;0.72383
1.4333;-1.0306;0.82056;0.72381
1.4417;-1.0294;0.81996;0.7238
1.45;-1.0285;0.8193;0.7239
1.4583;-1.0278;0.81869;0.72395
1.4667;-1.0258;0.81813;0.72371
1.475;-1.0251;0.81743;0.72382
1.4833;-1.024;0.81682;0.72399
1.4917;-1.0226;0.81617;0.7239
1.5;-1.0204;0.81536;0.72333
1.5083;-1.0197;0.81448;0.72365
1.5167;-1.0183;0.81368;0.72373
1.525;-1.0169;0.81269;0.72394
1.5333;-1.0151;0.81171;0.72369
1.5417;-1.0132;0.81067;0.72367
1.55;-1.0112;0.80973;0.7235
1.5583;-1.0098;0.80867;0.72368
1.5667;-1.0076;0.80757;0.72335
1.575;-1.0061;0.80658;0.72352
1.5833;-1.0043;0.80571;0.72361
1.5917;-1.0026;0.80468;0.72329
1.6;-1.0011;0.80409;0.72365
1.6083;-0.99971;0.8035;0.72353
1.6167;-0.99818;0.80299;0.72353
1.625;-0.99656;0.80272;0.72325
1.6333;-0.99576;0.80263;0.72349
1.6417;-0.99492;0.80269;0.72354
1.65;-0.9945;0.80295;0.72348
1.6583;-0.99386;0.80341;0.72335
1.6667;-0.99367;0.80399;0.72332
1.675;-0.99379;0.80465;0.72326
1.6833;-0.99455;0.80553;0.72362
1.6917;-0.99477;0.80652;0.72339
