t;X;Y;Z
0.0083333;-0.53567;0.37107;0.47578
0.016667;-0.53555;0.37173;0.47578
0.025;-0.53529;0.37231;0.47576
0.033333;-0.53508;0.3725;0.47598
0.041667;-0.53492;0.37278;0.47615
0.05;-0.5348;0.37304;0.47635
0.058333;-0.53461;0.37276;0.47675
0.066667;-0.53466;0.37342;0.4766
0.075;-0.53474;0.37363;0.47673
0.083333;-0.53498;0.37379;0.47703
0.091667;-0.53534;0.37382;0.47737
0.1;-0.53573;0.37382;0.47766
0.10833;-0.53626;0.37358;0.47805
0.11667;-0.53675;0.37344;0.47833
0.125;-0.53717;0.37331;0.47866
0.13333;-0.53769;0.37306;0.47925
0.14167;-0.53799;0.37296;0.47966
0.15;-0.53812;0.37294;0.47998
0.15833;-0.53806;0.37286;0.48039
0.16667;-0.53786;0.37271;0.481
0.175;-0.53749;0.37277;0.48168
0.18333;-0.53715;0.37217;0.48274
0.19167;-0.53697;0.37152;0.48386
0.2;-0.53667;0.37057;0.4855
0.20833;-0.53627;0.3696;0.48706
0.21667;-0.53589;0.36875;0.48878
0.225;-0.53545;0.36773;0.49074
0.23333;-0.53488;0.3668;0.49285
0.24167;-0.53419;0.36595;0.4949
0.25;-0.53348;0.36524;0.49708
0.25833;-0.5328;0.36491;0.49927
0.26667;-0.5323;0.36452;0.50169
0.275;-0.53158;0.36441;0.50389
0.28333;-0.53089;0.36429;0.50611
0.29167;-0.53003;0.36444;0.50824
0.3;-0.52936;0.36429;0.51052
0.30833;-0.52835;0.36434;0.51263
0.31667;-0.52738;0.36421;0.51486
0.325;-0.52635;0.36394;0.51721
0.33333;-0.52541;0.36325;0.51988
0.34167;-0.52449;0.36289;0.52255
0.35;-0.52372;0.36241;0.5253
0.35833;-0.52295;0.36196;0.52809
0.36667;-0.52229;0.36183;0.53074
0.375;-0.52168;0.36161;0.53333
0.38333;-0.52109;0.36167;0.53564
0.39167;-0.52048;0.36175;0.53788
0.4;-0.51972;0.36201;0.53979
0.40833;-0.51919;0.36041;0.54219
0.41667;-0.51841;0.36072;0.54392
0.425;-0.51769;0.36145;0.54557
0.43333;-0.51708;0.36185;0.54727
0.44167;-0.51667;0.3626;0.549
0.45;-0.51639;0.36347;0.55082
0.45833;-0.51638;0.36435;0.55277
0.46667;-0.51617;0.36536;0.55456
0.475;-0.5162;0.36623;0.55635
0.48333;-0.51604;0.36699;0.55787
0.49167;-0.51612;0.36735;0.55948
0.5;-0.51609;0.36743;0.56103
0.50833;-0.516;0.36727;0.56241
0.51667;-0.51594;0.36669;0.56386
0.525;-0.51608;0.36611;0.56542
0.53333;-0.51624;0.36555;0.56677
0.54167;-0.51656;0.36572;0.56787
0.55;-0.51695;0.36615;0.56884
0.55833;-0.51732;0.36668;0.56963
0.56667;-0.51768;0.36717;0.57037
0.575;-0.51779;0.36735;0.57101
0.58333;-0.518;0.36734;0.57174
0.59167;-0.51821;0.36731;0.57255
0.6;-0.51839;0.36726;0.57331
0.60833;-0.51833;0.36698;0.57363
0.61667;-0.51822;0.36639;0.57384
0.625;-0.51802;0.36548;0.57405
0.63333;-0.518;0.3645;0.57451
0.64167;-0.51814;0.36347;0.57559
0.65;-0.51856;0.36215;0.57767
0.65833;-0.5191;0.36063;0.58058
0.66667;-0.51987;0.35885;0.58444
0.675;-0.52079;0.3567;0.58894
0.68333;-0.52182;0.35407;0.59433
0.69167;-0.52287;0.35077;0.60079
0.7;-0.52402;0.34697;0.60842
0.70833;-0.5253;0.34297;0.61737
0.71667;-0.52673;0.33906;0.62751
0.725;-0.52838;0.33542;0.63883
0.73333;-0.53009;0.33192;0.65099
0.74167;-0.53162;0.32861;0.66388
0.75;-0.53337;0.32537;0.67761
0.75833;-0.53493;0.32251;0.69205
0.76667;-0.53655;0.32004;0.70722
0.775;-0.53802;0.3178;0.72306
0.78333;-0.53926;0.31579;0.73933
0.79167;-0.54039;0.3141;0.75575
0.8;-0.54137;0.31276;0.77236
