t;X;Y;Z
0.0083333;-0.50192;0.28064;0.74743
0.016667;-0.50244;0.28104;0.74743
0.025;-0.50286;0.2814;0.74746
0.033333;-0.50337;0.28179;0.74757
0.041667;-0.50413;0.28242;0.74771
0.05;-0.50493;0.28296;0.748
0.058333;-0.50576;0.28348;0.74812
0.066667;-0.50704;0.28362;0.7481
0.075;-0.50811;0.28433;0.74833
0.083333;-0.50916;0.28522;0.74871
0.091667;-0.50969;0.28631;0.74851
0.1;-0.51076;0.28696;0.74899
0.10833;-0.51191;0.28776;0.74972
0.11667;-0.51292;0.28856;0.75028
0.125;-0.5139;0.28951;0.75091
0.13333;-0.51518;0.29057;0.75159
0.14167;-0.51649;0.29201;0.75227
0.15;-0.51806;0.29373;0.75296
0.15833;-0.51994;0.29563;0.75376
0.16667;-0.52182;0.29789;0.75458
0.175;-0.52398;0.3002;0.75537
0.18333;-0.52639;0.30278;0.75611
0.19167;-0.52862;0.30546;0.75698
0.2;-0.53112;0.30816;0.75761
0.20833;-0.53335;0.31086;0.75812
0.21667;-0.53575;0.31342;0.75852
0.225;-0.53799;0.31608;0.75906
0.23333;-0.54024;0.31875;0.75947
0.24167;-0.54244;0.32134;0.76005
0.25;-0.54453;0.32402;0.76071
0.25833;-0.54683;0.32672;0.76176
0.26667;-0.54892;0.32962;0.76293
0.275;-0.55138;0.33263;0.7644
0.28333;-0.55374;0.33584;0.76581
0.29167;-0.55597;0.33895;0.76705
0.3;-0.55803;0.34197;0.76811
0.30833;-0.55975;0.34485;0.76891
0.31667;-0.56115;0.34749;0.76948
0.325;-0.56237;0.3497;0.76995
0.33333;-0.56327;0.35164;0.77036
0.34167;-0.56396;0.35332;0.77085
0.35;-0.56443;0.35456;0.77143
0.35833;-0.5647;0.35552;0.7722
0.36667;-0.56486;0.35611;0.77315
0.375;-0.56483;0.3565;0.77416
0.38333;-0.56458;0.35661;0.77523
0.39167;-0.56432;0.3564;0.77636
0.4;-0.56378;0.35586;0.77745
0.40833;-0.56311;0.35496;0.77848
0.41667;-0.56217;0.35376;0.77939
0.425;-0.56102;0.35224;0.7802
0.43333;-0.55992;0.3503;0.78094
0.44167;-0.55857;0.34815;0.78143
0.45;-0.55715;0.34557;0.78172
0.45833;-0.55571;0.34278;0.78174
0.46667;-0.55414;0.33982;0.78147
0.475;-0.55253;0.3366;0.78095
0.48333;-0.55092;0.33337;0.78015
0.49167;-0.54925;0.33033;0.77925
0.5;-0.54765;0.32712;0.77816
0.50833;-0.5461;0.324;0.77695
0.51667;-0.54467;0.32081;0.77556
0.525;-0.54335;0.31813;0.77405
0.53333;-0.54215;0.3156;0.77248
0.54167;-0.54128;0.31361;0.77078
0.55;-0.5407;0.31217;0.76904
0.55833;-0.54042;0.31129;0.76731
0.56667;-0.5405;0.3109;0.76563
0.575;-0.54076;0.31076;0.76396
0.58333;-0.54111;0.31079;0.76236
0.59167;-0.54151;0.31104;0.76077
0.6;-0.54201;0.3113;0.75934
0.60833;-0.54241;0.31157;0.75786
0.61667;-0.54299;0.31189;0.7568
0.625;-0.54375;0.31224;0.75607
0.63333;-0.54435;0.31243;0.75598
0.64167;-0.54476;0.31247;0.75631
0.65;-0.54509;0.31235;0.75657
