t;X;Y;Z
0.0083333;-0.59344;0.21487;0.72275
0.016667;-0.59376;0.21484;0.72274
0.025;-0.5941;0.21483;0.72275
0.033333;-0.59456;0.21478;0.72281
0.041667;-0.59487;0.21477;0.72286
0.05;-0.59514;0.21478;0.72284
0.058333;-0.59536;0.21479;0.72285
0.066667;-0.59568;0.21481;0.72287
0.075;-0.59615;0.21478;0.72289
0.083333;-0.59669;0.21478;0.72297
0.091667;-0.59728;0.21488;0.72296
0.1;-0.59784;0.21497;0.72296
0.10833;-0.59839;0.21503;0.72294
0.11667;-0.59889;0.21509;0.72293
0.125;-0.59934;0.21516;0.72297
0.13333;-0.59977;0.2152;0.72299
0.14167;-0.60025;0.2153;0.72298
0.15;-0.60077;0.21539;0.72295
0.15833;-0.60142;0.21543;0.72298
0.16667;-0.60206;0.21553;0.72307
0.175;-0.60272;0.2158;0.72307
0.18333;-0.60343;0.21611;0.72301
0.19167;-0.60409;0.21635;0.72298
0.2;-0.60483;0.21655;0.7231
0.20833;-0.60537;0.21681;0.72314
0.21667;-0.60603;0.21716;0.72313
0.225;-0.60668;0.21749;0.72308
0.23333;-0.60725;0.2177;0.72309
0.24167;-0.60786;0.21799;0.7231
0.25;-0.60847;0.21832;0.72314
0.25833;-0.60901;0.21872;0.72309
0.26667;-0.60952;0.21911;0.72305
0.275;-0.61009;0.21947;0.72308
0.28333;-0.61065;0.21984;0.72309
0.29167;-0.61117;0.22024;0.72313
0.3;-0.6116;0.22062;0.72312
0.30833;-0.61206;0.22103;0.72306
0.31667;-0.61265;0.22152;0.72304
0.325;-0.61318;0.22192;0.72306
0.33333;-0.61371;0.22231;0.72305
0.34167;-0.61418;0.22265;0.72302
0.35;-0.61462;0.22308;0.72303
0.35833;-0.61508;0.22352;0.72304
0.36667;-0.6155;0.22395;0.72306
0.375;-0.61589;0.22428;0.72303
0.38333;-0.61629;0.22464;0.72306
0.39167;-0.61662;0.22503;0.72304
0.4;-0.61698;0.22543;0.72302
0.40833;-0.61732;0.22571;0.72305
0.41667;-0.61767;0.22603;0.72304
0.425;-0.61795;0.22639;0.72301
0.43333;-0.6182;0.22673;0.72301
0.44167;-0.61845;0.2271;0.72297
0.45;-0.61871;0.22733;0.72299
0.45833;-0.61896;0.22758;0.72297
0.46667;-0.61919;0.22791;0.72296
0.475;-0.61941;0.22824;0.72293
0.48333;-0.61967;0.22853;0.72289
0.49167;-0.6199;0.22879;0.7229
0.5;-0.62016;0.22907;0.72292
0.50833;-0.62037;0.22934;0.72294
0.51667;-0.62053;0.22966;0.72293
0.525;-0.62075;0.22998;0.72295
0.53333;-0.62095;0.23033;0.72292
0.54167;-0.62122;0.23065;0.72288
0.55;-0.62147;0.23092;0.72292
0.55833;-0.62165;0.23119;0.72287
0.56667;-0.62182;0.23146;0.72283
0.575;-0.62208;0.23176;0.72284
0.58333;-0.62235;0.23211;0.72281
0.59167;-0.62264;0.23248;0.72281
0.6;-0.62291;0.23287;0.72277
0.60833;-0.6232;0.23324;0.72279
0.61667;-0.62352;0.23365;0.72275
0.625;-0.62401;0.23408;0.72273
0.63333;-0.62447;0.23443;0.72272
0.64167;-0.62487;0.23487;0.72272
0.65;-0.62532;0.23535;0.72274
0.65833;-0.62571;0.23581;0.72278
0.66667;-0.62607;0.23622;0.72279
0.675;-0.62633;0.23665;0.72276
0.68333;-0.62654;0.2371;0.72272
0.69167;-0.62679;0.23757;0.72266
0.7;-0.62697;0.23798;0.72268
0.70833;-0.62729;0.23851;0.72274
0.71667;-0.62764;0.23909;0.72276
0.725;-0.6279;0.2397;0.72267
0.73333;-0.62822;0.24019;0.72263
0.74167;-0.62857;0.24081;0.72262
0.75;-0.62886;0.24137;0.72266
0.75833;-0.62911;0.2419;0.72268
0.76667;-0.62933;0.24245;0.72265
0.775;-0.62958;0.24297;0.72265
0.78333;-0.62978;0.24348;0.72264
0.79167;-0.6299;0.244;0.72263
0.8;-0.63006;0.24454;0.72264
0.80833;-0.63027;0.24509;0.72268
0.81667;-0.63035;0.24562;0.72268
0.825;-0.63043;0.24615;0.72267
0.83333;-0.63058;0.24679;0.72262
0.84167;-0.63061;0.24744;0.72257
0.85;-0.63067;0.24807;0.72259
0.85833;-0.63066;0.24875;0.72255
0.86667;-0.63066;0.24939;0.7225
0.875;-0.63061;0.24991;0.72248
0.88333;-0.63052;0.25045;0.72242
0.89167;-0.63039;0.25115;0.72236
0.9;-0.63024;0.25183;0.72236
0.90833;-0.63;0.2524;0.72233
0.91667;-0.62983;0.25302;0.72233
0.925;-0.62966;0.25374;0.72229
0.93333;-0.62946;0.25435;0.72226
0.94167;-0.62932;0.25488;0.72228
0.95;-0.62935;0.25557;0.72226
0.95833;-0.62936;0.2562;0.72229
0.96667;-0.62932;0.25672;0.72228
0.975;-0.62922;0.2572;0.72231
0.98333;-0.62913;0.25782;0.72221
0.99167;-0.62903;0.25837;0.72215
1;-0.62894;0.25886;0.72213
1.0083;-0.62884;0.25923;0.72214
1.0167;-0.62878;0.25971;0.72214
1.025;-0.62877;0.26017;0.72216
1.0333;-0.62867;0.26065;0.72212
1.0417;-0.62858;0.26101;0.7221
1.05;-0.62854;0.26129;0.72211
1.0583;-0.62841;0.26168;0.7221
1.0667;-0.62829;0.26204;0.72207
1.075;-0.62814;0.2624;0.72211
1.0833;-0.62804;0.26281;0.72206
1.0917;-0.62785;0.26314;0.72202
1.1;-0.6276;0.26354;0.72199
1.1083;-0.62722;0.26403;0.72194
1.1167;-0.62696;0.26445;0.72195
1.125;-0.62677;0.26483;0.72197
1.1333;-0.62661;0.26523;0.72193
1.1417;-0.62634;0.26567;0.72188
1.15;-0.62598;0.26611;0.7218
1.1583;-0.62573;0.26641;0.72181
1.1667;-0.62539;0.26675;0.7218
1.175;-0.62497;0.26711;0.72175
1.1833;-0.62451;0.26749;0.72168
1.1917;-0.62423;0.2678;0.72169
1.2;-0.62385;0.26816;0.7217
1.2083;-0.62344;0.26858;0.72166
1.2167;-0.62307;0.26898;0.72157
1.225;-0.62273;0.26927;0.72155
1.2333;-0.62246;0.26954;0.72156
1.2417;-0.62213;0.26987;0.72157
1.25;-0.62183;0.2702;0.72155
1.2583;-0.6215;0.27054;0.72149
1.2667;-0.62116;0.27085;0.72146
1.275;-0.6209;0.27105;0.72152
1.2833;-0.62046;0.27137;0.7215
1.2917;-0.62017;0.27173;0.72147
1.3;-0.6196;0.27211;0.72141
1.3083;-0.61904;0.27245;0.72143
1.3167;-0.61851;0.27267;0.72143
1.325;-0.61793;0.27302;0.72134
1.3333;-0.61742;0.27331;0.72128
1.3417;-0.6169;0.27358;0.72125
1.35;-0.61631;0.2738;0.72123
1.3583;-0.61583;0.27401;0.72123
1.3667;-0.61551;0.27422;0.72124
1.375;-0.61502;0.27447;0.72123
1.3833;-0.61469;0.27476;0.72124
1.3917;-0.61432;0.27501;0.72118
1.4;-0.61403;0.27524;0.72117
1.4083;-0.61376;0.27545;0.72111
1.4167;-0.6134;0.27577;0.72106
1.425;-0.61297;0.27603;0.72096
1.4333;-0.61259;0.27619;0.72095
1.4417;-0.61219;0.27639;0.72091
1.45;-0.61179;0.27661;0.72089
1.4583;-0.61144;0.27668;0.7209
1.4667;-0.61104;0.27683;0.72092
1.475;-0.61072;0.27695;0.72093
1.4833;-0.61043;0.27708;0.72091
1.4917;-0.61012;0.27727;0.72086
1.5;-0.60983;0.27747;0.72084
1.5083;-0.60947;0.27765;0.72077
1.5167;-0.60912;0.2778;0.72072
1.525;-0.60876;0.27792;0.72071
1.5333;-0.60848;0.27811;0.7207
1.5417;-0.60813;0.27821;0.72074
1.55;-0.60774;0.27835;0.72075
1.5583;-0.60727;0.27846;0.72074
1.5667;-0.60684;0.27858;0.72073
1.575;-0.60642;0.27869;0.72073
1.5833;-0.60602;0.27888;0.72068
1.5917;-0.60557;0.27903;0.72066
1.6;-0.6051;0.27922;0.7206
1.6083;-0.60477;0.27937;0.7206
1.6167;-0.60443;0.27952;0.7206
1.625;-0.60393;0.27972;0.72062
1.6333;-0.60336;0.27991;0.72062
1.6417;-0.60288;0.28003;0.72063
1.65;-0.60239;0.28017;0.72062
1.6583;-0.60183;0.28032;0.7205
