t;X;Y;Z
0.0083333;-0.28021;0.11557;0.76586
0.016667;-0.28018;0.11558;0.76587
0.025;-0.2802;0.11562;0.7659
0.033333;-0.28017;0.11567;0.76591
0.041667;-0.28018;0.11573;0.76594
0.05;-0.2802;0.11589;0.76601
0.058333;-0.28014;0.11614;0.76612
0.066667;-0.28011;0.11647;0.76624
0.075;-0.28012;0.11693;0.76639
0.083333;-0.28008;0.11747;0.76655
0.091667;-0.27997;0.11812;0.7668
0.1;-0.27982;0.11891;0.76712
0.10833;-0.27957;0.11995;0.76761
0.11667;-0.27916;0.12104;0.76807
0.125;-0.27866;0.12239;0.76886
0.13333;-0.27787;0.12382;0.76975
0.14167;-0.27673;0.12532;0.771
0.15;-0.27521;0.12698;0.77257
0.15833;-0.27322;0.12882;0.77454
0.16667;-0.2711;0.1311;0.77688
0.175;-0.26873;0.13363;0.77957
0.18333;-0.26611;0.13655;0.78261
0.19167;-0.26341;0.13983;0.78586
0.2;-0.26061;0.14351;0.78938
0.20833;-0.25774;0.14764;0.79312
0.21667;-0.25471;0.15217;0.79704
0.225;-0.25166;0.15723;0.80106
0.23333;-0.24844;0.16258;0.80519
0.24167;-0.2452;0.16825;0.80948
0.25;-0.24177;0.17428;0.81374
0.25833;-0.23831;0.18063;0.81803
0.26667;-0.23484;0.18735;0.8223
0.275;-0.23133;0.19431;0.82656
0.28333;-0.22766;0.2016;0.83068
0.29167;-0.22406;0.20923;0.83466
0.3;-0.22041;0.21719;0.83844
0.30833;-0.21724;0.22531;0.8418
0.31667;-0.21299;0.23282;0.8448
0.325;-0.20963;0.24134;0.84754
0.33333;-0.20493;0.24965;0.85049
0.34167;-0.20179;0.25829;0.85269
0.35;-0.198;0.26668;0.85482
0.35833;-0.1935;0.27489;0.85703
0.36667;-0.18989;0.28317;0.85858
0.375;-0.18599;0.29168;0.86017
0.38333;-0.18319;0.30004;0.86095
0.39167;-0.18002;0.30878;0.86186
0.4;-0.17708;0.31707;0.8626
0.40833;-0.1743;0.32536;0.8629
0.41667;-0.17177;0.33367;0.86286
0.425;-0.16945;0.34194;0.86254
0.43333;-0.16749;0.34994;0.86176
0.44167;-0.16565;0.35827;0.86092
0.45;-0.16426;0.36595;0.8597
0.45833;-0.16311;0.37356;0.85805
0.46667;-0.1624;0.38101;0.85611
0.475;-0.16198;0.38823;0.85385
0.48333;-0.16193;0.39506;0.85118
0.49167;-0.16211;0.40175;0.8482
0.5;-0.16255;0.40802;0.84508
0.50833;-0.16295;0.41412;0.84176
0.51667;-0.16399;0.41927;0.83801
0.525;-0.16493;0.42444;0.83425
0.53333;-0.16596;0.42874;0.83045
0.54167;-0.16721;0.43269;0.82668
0.55;-0.16856;0.43614;0.82302
0.55833;-0.16992;0.43904;0.81949
