t;X;Y;Z
0.0083333;-0.71153;0.087284;0.72385
0.016667;-0.71158;0.087251;0.72389
0.025;-0.71161;0.087281;0.72385
0.033333;-0.71161;0.087318;0.72384
0.041667;-0.71167;0.087393;0.72382
0.05;-0.71184;0.087405;0.7238
0.058333;-0.71202;0.087438;0.72381
0.066667;-0.71217;0.087443;0.7238
0.075;-0.71236;0.087522;0.72381
0.083333;-0.71253;0.087617;0.72379
0.091667;-0.71274;0.087679;0.72378
0.1;-0.71293;0.087779;0.72376
0.10833;-0.71318;0.087852;0.72375
0.11667;-0.71341;0.087939;0.72375
0.125;-0.71364;0.088;0.72376
0.13333;-0.714;0.088136;0.72373
0.14167;-0.71434;0.088276;0.72373
0.15;-0.71472;0.088387;0.72372
0.15833;-0.71504;0.088583;0.72368
0.16667;-0.71538;0.08879;0.72363
0.175;-0.7158;0.08906;0.72364
0.18333;-0.71618;0.089247;0.72365
0.19167;-0.71656;0.089449;0.72365
0.2;-0.71701;0.089667;0.7237
0.20833;-0.71744;0.089884;0.72371
0.21667;-0.71787;0.090059;0.72371
0.225;-0.71814;0.090244;0.72367
0.23333;-0.71851;0.090443;0.72373
0.24167;-0.71892;0.090567;0.7237
0.25;-0.71916;0.090777;0.72368
0.25833;-0.71937;0.09103;0.72367
0.26667;-0.71958;0.091223;0.72368
0.275;-0.71988;0.091399;0.7237
0.28333;-0.72003;0.091777;0.72368
0.29167;-0.72034;0.091971;0.72364
0.3;-0.72062;0.09219;0.72367
0.30833;-0.72091;0.092438;0.72364
0.31667;-0.72117;0.092734;0.72358
0.325;-0.72155;0.093012;0.72356
0.33333;-0.72197;0.093331;0.72352
0.34167;-0.72235;0.093675;0.72351
0.35;-0.72261;0.093996;0.72348
0.35833;-0.72283;0.094308;0.72349
0.36667;-0.72311;0.094628;0.7235
0.375;-0.72334;0.094999;0.72353
0.38333;-0.72354;0.095292;0.72353
0.39167;-0.72369;0.095593;0.72347
0.4;-0.72385;0.095942;0.72344
0.40833;-0.72396;0.096363;0.72338
0.41667;-0.724;0.09685;0.72335
0.425;-0.72424;0.097242;0.72338
0.43333;-0.72438;0.097733;0.72336
0.44167;-0.72446;0.09819;0.72332
0.45;-0.72445;0.0986;0.72327
0.45833;-0.7244;0.099026;0.72324
0.46667;-0.72438;0.099421;0.72319
0.475;-0.7243;0.09979;0.7231
0.48333;-0.72424;0.10018;0.72306
0.49167;-0.72418;0.10058;0.72307
0.5;-0.72408;0.10094;0.72309
0.50833;-0.724;0.10134;0.7231
0.51667;-0.72391;0.10175;0.72305
0.525;-0.72383;0.10214;0.72304
0.53333;-0.72372;0.10253;0.72302
0.54167;-0.72361;0.10297;0.72295
0.55;-0.72357;0.1034;0.7229
0.55833;-0.72346;0.10377;0.72282
0.56667;-0.72337;0.10404;0.72279
0.575;-0.72329;0.10431;0.72277
0.58333;-0.72321;0.10459;0.72277
0.59167;-0.72304;0.1049;0.72277
0.6;-0.72291;0.10516;0.72275
0.60833;-0.72278;0.10539;0.72276
0.61667;-0.72264;0.10555;0.72273
0.625;-0.72252;0.10571;0.7227
0.63333;-0.72232;0.10586;0.72266
0.64167;-0.72218;0.10604;0.72264
0.65;-0.72207;0.10616;0.72262
0.65833;-0.72192;0.1063;0.72262
0.66667;-0.72173;0.10647;0.72265
0.675;-0.72151;0.10663;0.72262
0.68333;-0.72134;0.10679;0.72261
0.69167;-0.72114;0.1069;0.72257
0.7;-0.72087;0.10699;0.72257
0.70833;-0.72056;0.10708;0.7225
0.71667;-0.72033;0.10712;0.72247
0.725;-0.7201;0.10716;0.72246
0.73333;-0.71988;0.10719;0.72243
0.74167;-0.71967;0.10718;0.72244
0.75;-0.71937;0.10718;0.72243
0.75833;-0.71907;0.10715;0.72242
0.76667;-0.71887;0.10709;0.72237
0.775;-0.71872;0.10701;0.72232
0.78333;-0.71858;0.10688;0.72233
0.79167;-0.71837;0.10676;0.72232
0.8;-0.71817;0.10651;0.72235
0.80833;-0.7179;0.10627;0.72237
0.81667;-0.71751;0.10597;0.72242
0.825;-0.71712;0.10573;0.72243
0.83333;-0.71678;0.1055;0.72248
0.84167;-0.71637;0.10524;0.72248
0.85;-0.71606;0.10501;0.7225
0.85833;-0.71583;0.10481;0.72248
0.86667;-0.71568;0.10465;0.72244
0.875;-0.71562;0.10446;0.72243
0.88333;-0.71565;0.10426;0.72243
0.89167;-0.71572;0.10398;0.72245
0.9;-0.7158;0.10368;0.72249
0.90833;-0.71592;0.10343;0.7225
0.91667;-0.716;0.10319;0.72252
0.925;-0.71606;0.10302;0.72249
0.93333;-0.71619;0.10284;0.72256
0.94167;-0.71632;0.10264;0.72258
0.95;-0.71648;0.10247;0.7226
0.95833;-0.71668;0.10232;0.72262
0.96667;-0.71695;0.10211;0.72262
0.975;-0.71722;0.10189;0.72265
0.98333;-0.7175;0.10164;0.72266
0.99167;-0.71776;0.10146;0.72268
1;-0.71808;0.1013;0.72274
1.0083;-0.71833;0.10115;0.72275
1.0167;-0.71857;0.10106;0.72273
1.025;-0.71878;0.10097;0.72272
1.0333;-0.71899;0.10093;0.72273
1.0417;-0.71921;0.10088;0.72272
1.05;-0.71938;0.10089;0.72271
1.0583;-0.71965;0.1009;0.72274
1.0667;-0.71997;0.10094;0.72276
1.075;-0.72045;0.10099;0.72278
1.0833;-0.72092;0.10106;0.72274
1.0917;-0.72128;0.10108;0.72275
1.1;-0.72174;0.10123;0.72272
1.1083;-0.72222;0.10139;0.72272
1.1167;-0.72264;0.10155;0.72271
1.125;-0.72288;0.10172;0.72271
1.1333;-0.72321;0.10192;0.72276
1.1417;-0.72356;0.10213;0.72282
1.15;-0.72389;0.10235;0.72282
1.1583;-0.72413;0.10257;0.7228
1.1667;-0.72438;0.10283;0.72278
1.175;-0.7247;0.10315;0.72283
1.1833;-0.72507;0.10347;0.72278
1.1917;-0.72535;0.10381;0.72278
1.2;-0.72555;0.10419;0.72272
1.2083;-0.72573;0.10462;0.72271
1.2167;-0.72587;0.10501;0.72271
1.225;-0.72602;0.10543;0.72277
1.2333;-0.72615;0.10584;0.72275
1.2417;-0.72622;0.10627;0.72271
1.25;-0.72625;0.10668;0.72267
1.2583;-0.72631;0.10702;0.72264
1.2667;-0.72637;0.10743;0.72259
1.275;-0.72645;0.10782;0.72258
1.2833;-0.72646;0.10815;0.7226
1.2917;-0.72645;0.1085;0.72257
1.3;-0.72637;0.10877;0.7226
1.3083;-0.72645;0.10902;0.7226
1.3167;-0.72647;0.1093;0.72256
1.325;-0.72647;0.10957;0.72252
1.3333;-0.72647;0.10987;0.72253
1.3417;-0.72649;0.11012;0.72248
1.35;-0.72648;0.11039;0.72245
1.3583;-0.72647;0.11064;0.72244
1.3667;-0.72647;0.11089;0.72243
1.375;-0.72643;0.11112;0.72241
1.3833;-0.72638;0.11141;0.72236
1.3917;-0.72625;0.1117;0.72235
1.4;-0.7262;0.11199;0.72237
1.4083;-0.7261;0.11221;0.72235
1.4167;-0.72601;0.11242;0.72237
1.425;-0.72584;0.11271;0.72233
1.4333;-0.72568;0.11299;0.72233
1.4417;-0.72553;0.11328;0.72235
1.45;-0.7253;0.11358;0.72227
1.4583;-0.72493;0.11394;0.72223
1.4667;-0.72457;0.11428;0.72223
1.475;-0.72414;0.11464;0.72216
1.4833;-0.72369;0.11512;0.7221
1.4917;-0.72329;0.11557;0.72203
1.5;-0.72298;0.11596;0.722
1.5083;-0.72263;0.11635;0.72196
1.5167;-0.72241;0.11664;0.72195
1.525;-0.7222;0.11687;0.72194
1.5333;-0.72201;0.1171;0.72192
1.5417;-0.72183;0.11735;0.72186
1.55;-0.72158;0.11759;0.72183
1.5583;-0.72139;0.11782;0.72183
1.5667;-0.72099;0.11811;0.72182
1.575;-0.72057;0.11832;0.72179
1.5833;-0.7202;0.11856;0.72171
1.5917;-0.71985;0.11879;0.72168
1.6;-0.71953;0.119;0.72162
1.6083;-0.71921;0.11919;0.7216
1.6167;-0.71883;0.11938;0.72159
1.625;-0.71848;0.11953;0.72156
1.6333;-0.71818;0.11968;0.72155
1.6417;-0.71794;0.11977;0.72154
