t;X;Y;Z
0.0083333;-0.85449;0.73344;0.73492
0.016667;-0.85444;0.73342;0.73492
0.025;-0.85435;0.73338;0.73489
0.033333;-0.85412;0.73331;0.73486
0.041667;-0.85384;0.73328;0.73476
0.05;-0.8535;0.73329;0.73459
0.058333;-0.85324;0.73334;0.73435
0.066667;-0.85312;0.73339;0.73421
0.075;-0.85297;0.73352;0.73408
0.083333;-0.85297;0.73353;0.7339
0.091667;-0.85291;0.73363;0.73371
0.1;-0.85277;0.73369;0.7335
0.10833;-0.85292;0.73363;0.73327
0.11667;-0.85288;0.73361;0.73307
0.125;-0.85299;0.73358;0.73293
0.13333;-0.85307;0.73357;0.73276
0.14167;-0.85309;0.73351;0.73261
0.15;-0.85313;0.73355;0.73251
0.15833;-0.85323;0.73348;0.73227
0.16667;-0.85339;0.73353;0.73219
0.175;-0.85335;0.7336;0.73203
0.18333;-0.85341;0.73362;0.73193
0.19167;-0.85322;0.7338;0.73167
0.2;-0.85352;0.73388;0.73164
0.20833;-0.85362;0.73397;0.73161
0.21667;-0.85343;0.7341;0.73147
0.225;-0.8532;0.73418;0.7314
0.23333;-0.85322;0.73425;0.73142
0.24167;-0.85318;0.73429;0.73139
0.25;-0.85302;0.73435;0.73132
0.25833;-0.85298;0.73443;0.73121
0.26667;-0.85283;0.73444;0.73104
0.275;-0.85273;0.73446;0.73097
0.28333;-0.85285;0.73444;0.7309
0.29167;-0.8529;0.73443;0.73087
0.3;-0.85296;0.73444;0.73083
0.30833;-0.85294;0.73448;0.73081
0.31667;-0.85323;0.73452;0.73083
0.325;-0.85298;0.73455;0.73076
0.33333;-0.85346;0.73449;0.73072
0.34167;-0.85357;0.73447;0.73062
0.35;-0.85377;0.73442;0.73053
0.35833;-0.85391;0.73439;0.73039
0.36667;-0.8542;0.73439;0.73022
0.375;-0.85474;0.73437;0.73026
0.38333;-0.8551;0.7342;0.72982
0.39167;-0.8555;0.73405;0.72973
0.4;-0.85553;0.73399;0.72944
0.40833;-0.85574;0.73387;0.72919
0.41667;-0.85578;0.73386;0.72873
0.425;-0.85568;0.73382;0.72869
0.43333;-0.85577;0.73375;0.72876
0.44167;-0.85565;0.73372;0.72879
0.45;-0.85546;0.73381;0.7289
0.45833;-0.85478;0.73372;0.729
0.46667;-0.85399;0.73376;0.72894
0.475;-0.85302;0.73383;0.72903
0.48333;-0.8516;0.73391;0.72898
0.49167;-0.84977;0.73399;0.72896
0.5;-0.84805;0.73408;0.72896
0.50833;-0.84603;0.73394;0.72911
0.51667;-0.84447;0.73394;0.72915
0.525;-0.84238;0.73392;0.72924
0.53333;-0.84038;0.73396;0.7292
0.54167;-0.83832;0.73403;0.72926
0.55;-0.83611;0.73405;0.72915
0.55833;-0.83406;0.73407;0.72927
0.56667;-0.83198;0.73418;0.72912
0.575;-0.83016;0.73428;0.7291
0.58333;-0.82871;0.73464;0.72947
0.59167;-0.82705;0.73486;0.72923
0.6;-0.82571;0.73505;0.72921
0.60833;-0.82435;0.73503;0.72897
0.61667;-0.82382;0.73498;0.72914
0.625;-0.82323;0.73486;0.72908
0.63333;-0.82288;0.73476;0.72899
0.64167;-0.82296;0.73468;0.72898
0.65;-0.82403;0.73477;0.72931
0.65833;-0.82502;0.73482;0.72947
0.66667;-0.82586;0.7349;0.7298
0.675;-0.82682;0.73493;0.72991
0.68333;-0.82915;0.73496;0.73079
0.69167;-0.83062;0.73494;0.73093
0.7;-0.83225;0.73489;0.73096
0.70833;-0.83402;0.7351;0.73104
0.71667;-0.83445;0.7352;0.7304
0.725;-0.83591;0.73545;0.73033
0.73333;-0.83762;0.73564;0.73024
0.74167;-0.83818;0.73573;0.72973
0.75;-0.83729;0.73546;0.72822
0.75833;-0.83883;0.73564;0.72862
0.76667;-0.83915;0.73563;0.72872
0.775;-0.8392;0.73569;0.72872
0.78333;-0.83911;0.736;0.72858
0.79167;-0.839;0.73638;0.72847
