t;X;Y;Z
0.0083333;-1.0198;0.57656;0.71464
0.016667;-1.0198;0.57655;0.71464
0.025;-1.0199;0.57655;0.71468
0.033333;-1.0199;0.57658;0.71469
0.041667;-1.0199;0.57658;0.71469
0.05;-1.0199;0.57658;0.71468
0.058333;-1.0198;0.57657;0.71464
0.066667;-1.0198;0.57653;0.71467
0.075;-1.0198;0.57652;0.71467
0.083333;-1.0198;0.57653;0.71463
0.091667;-1.0198;0.57653;0.71464
0.1;-1.0198;0.57654;0.71464
0.10833;-1.0198;0.57654;0.71464
0.11667;-1.0198;0.57659;0.71465
0.125;-1.0198;0.5766;0.71468
0.13333;-1.0199;0.5766;0.71475
0.14167;-1.0198;0.57659;0.71472
0.15;-1.0198;0.57658;0.7147
0.15833;-1.0198;0.57654;0.7147
0.16667;-1.0198;0.57657;0.71474
0.175;-1.0198;0.57657;0.71473
0.18333;-1.0197;0.57657;0.71473
0.19167;-1.0197;0.57654;0.71478
0.2;-1.0197;0.57654;0.71476
0.20833;-1.0197;0.57654;0.71475
0.21667;-1.0198;0.57654;0.71477
0.225;-1.0197;0.57654;0.71479
0.23333;-1.0197;0.57652;0.71481
0.24167;-1.0197;0.57652;0.71482
0.25;-1.0196;0.57648;0.71476
0.25833;-1.0196;0.57648;0.71475
0.26667;-1.0197;0.57649;0.71481
0.275;-1.0197;0.57651;0.71483
0.28333;-1.0198;0.57654;0.71479
0.29167;-1.0198;0.57654;0.71476
0.3;-1.0199;0.57653;0.71473
0.30833;-1.02;0.57661;0.71469
0.31667;-1.0205;0.57668;0.71473
0.325;-1.0208;0.57699;0.7146
0.33333;-1.0219;0.57776;0.71509
0.34167;-1.0226;0.57824;0.71454
0.35;-1.0241;0.57912;0.7148
0.35833;-1.0262;0.58011;0.7155
0.36667;-1.0272;0.58118;0.71507
0.375;-1.0287;0.58257;0.71517
0.38333;-1.0302;0.58384;0.71527
0.39167;-1.0314;0.58541;0.71534
0.4;-1.0322;0.58689;0.7149
0.40833;-1.0334;0.58856;0.71517
0.41667;-1.0344;0.59043;0.71483
0.425;-1.0357;0.59222;0.71504
0.43333;-1.0362;0.59399;0.71478
0.44167;-1.0373;0.59588;0.71508
0.45;-1.0376;0.59766;0.71499
0.45833;-1.0373;0.59953;0.71493
0.46667;-1.0369;0.60136;0.71489
0.475;-1.0366;0.60315;0.71499
0.48333;-1.0357;0.6052;0.71484
0.49167;-1.0352;0.60717;0.71482
0.5;-1.0345;0.60938;0.71487
0.50833;-1.0333;0.61126;0.71462
0.51667;-1.0328;0.61319;0.71502
0.525;-1.032;0.61487;0.71489
0.53333;-1.0307;0.61637;0.71474
0.54167;-1.0297;0.61773;0.71475
0.55;-1.0286;0.6186;0.7147
0.55833;-1.0272;0.61933;0.7147
0.56667;-1.0256;0.61989;0.71436
0.575;-1.0246;0.61984;0.71471
0.58333;-1.0228;0.61952;0.71455
0.59167;-1.0217;0.619;0.71479
0.6;-1.02;0.61814;0.71471
0.60833;-1.0182;0.61715;0.71439
0.61667;-1.0174;0.61609;0.71455
0.625;-1.0164;0.6151;0.71491
0.63333;-1.0149;0.61398;0.71414
0.64167;-1.0145;0.61291;0.71415
0.65;-1.0148;0.61193;0.71437
0.65833;-1.0151;0.611;0.71469
0.66667;-1.0152;0.61009;0.71451
0.675;-1.0164;0.60919;0.71463
0.68333;-1.0178;0.60845;0.71461
0.69167;-1.0191;0.60795;0.71456
0.7;-1.0215;0.60748;0.71475
0.70833;-1.0236;0.60718;0.71488
0.71667;-1.0255;0.60721;0.71493
0.725;-1.0272;0.60748;0.71509
0.73333;-1.0284;0.60801;0.71497
0.74167;-1.0296;0.60886;0.71499
0.75;-1.0311;0.60971;0.7149
0.75833;-1.0324;0.61091;0.71504
0.76667;-1.0336;0.61246;0.71507
0.775;-1.0351;0.6142;0.7152
0.78333;-1.0361;0.61607;0.71526
0.79167;-1.0372;0.61829;0.71529
0.8;-1.0383;0.62051;0.7154
0.80833;-1.0387;0.62279;0.7153
0.81667;-1.0394;0.62522;0.71499
0.825;-1.0402;0.62769;0.71533
0.83333;-1.0406;0.63021;0.7153
0.84167;-1.0406;0.63271;0.71524
0.85;-1.0402;0.63511;0.71511
0.85833;-1.0396;0.63745;0.7151
0.86667;-1.0387;0.6397;0.71515
0.875;-1.0374;0.64186;0.71522
0.88333;-1.0358;0.64389;0.71499
