t;X;Y;Z
0.0083333;-0.75829;0.22406;0.73501
0.016667;-0.75847;0.22325;0.73456
0.025;-0.75882;0.22205;0.73429
0.033333;-0.75888;0.2211;0.73399
0.041667;-0.75895;0.22013;0.73352
0.05;-0.75851;0.21962;0.73292
0.058333;-0.75891;0.21845;0.73273
0.066667;-0.75826;0.21831;0.73167
0.075;-0.75807;0.21785;0.73111
0.083333;-0.75783;0.21749;0.73045
0.091667;-0.75831;0.21703;0.73049
0.1;-0.75833;0.21699;0.73033
0.10833;-0.75813;0.21715;0.73004
0.11667;-0.75786;0.21739;0.72964
0.125;-0.75747;0.21768;0.72916
0.13333;-0.75723;0.2179;0.72872
0.14167;-0.75621;0.21843;0.7279
0.15;-0.75591;0.21855;0.7276
0.15833;-0.75639;0.21816;0.72777
0.16667;-0.75612;0.21815;0.72762
0.175;-0.75575;0.21803;0.72746
0.18333;-0.75447;0.21811;0.72708
0.19167;-0.75375;0.21769;0.72702
0.2;-0.75318;0.21732;0.72696
0.20833;-0.75266;0.21682;0.72717
0.21667;-0.75209;0.21598;0.72705
0.225;-0.75167;0.21548;0.72687
0.23333;-0.75139;0.21492;0.72668
0.24167;-0.75131;0.21416;0.72659
0.25;-0.75201;0.21308;0.72684
0.25833;-0.75111;0.21314;0.72609
0.26667;-0.75134;0.21251;0.726
0.275;-0.75201;0.21175;0.7263
0.28333;-0.75228;0.21137;0.72642
0.29167;-0.75241;0.21121;0.72651
0.3;-0.75162;0.21167;0.72603
0.30833;-0.75175;0.21158;0.72606
0.31667;-0.75203;0.21136;0.72608
0.325;-0.75218;0.21124;0.72604
0.33333;-0.7523;0.21114;0.72595
0.34167;-0.75236;0.21104;0.72583
0.35;-0.75231;0.21089;0.72572
0.35833;-0.75224;0.21065;0.72562
0.36667;-0.7521;0.21043;0.72552
0.375;-0.75205;0.2102;0.72545
0.38333;-0.75199;0.21002;0.72543
0.39167;-0.75257;0.20954;0.72575
0.4;-0.75256;0.2095;0.72578
0.40833;-0.75257;0.20951;0.72581
0.41667;-0.75182;0.20994;0.72545
0.425;-0.75172;0.21001;0.72545
0.43333;-0.75172;0.21002;0.72547
0.44167;-0.75174;0.21001;0.72551
0.45;-0.75189;0.21;0.72551
0.45833;-0.75197;0.20999;0.72549
0.46667;-0.75212;0.20994;0.72547
0.475;-0.7523;0.20991;0.72541
0.48333;-0.75242;0.20987;0.72529
0.49167;-0.75249;0.20993;0.72506
0.5;-0.75273;0.20979;0.72499
0.50833;-0.7529;0.20974;0.72494
0.51667;-0.75332;0.20947;0.72511
0.525;-0.753;0.20956;0.72476
0.53333;-0.75256;0.20973;0.72435
0.54167;-0.75242;0.20981;0.72407
0.55;-0.75246;0.20973;0.72382
0.55833;-0.75244;0.20968;0.72354
0.56667;-0.75274;0.2094;0.72332
0.575;-0.75323;0.2089;0.7233
0.58333;-0.75281;0.2088;0.72262
0.59167;-0.75279;0.20867;0.72227
0.6;-0.75308;0.20841;0.72248
0.60833;-0.75286;0.2085;0.72239
0.61667;-0.75279;0.20849;0.72238
0.625;-0.75288;0.20844;0.72241
0.63333;-0.75261;0.20855;0.72239
0.64167;-0.75257;0.20858;0.72237
0.65;-0.7526;0.20861;0.72235
0.65833;-0.75255;0.20868;0.72228
0.66667;-0.75252;0.2087;0.72226
0.675;-0.75256;0.20869;0.72228
0.68333;-0.75251;0.20873;0.72225
0.69167;-0.7525;0.20872;0.72226
0.7;-0.75241;0.20873;0.72222
0.70833;-0.75235;0.2088;0.7222
0.71667;-0.75233;0.20877;0.7223
0.725;-0.75214;0.20883;0.72229
0.73333;-0.75203;0.20892;0.72227
0.74167;-0.75179;0.20899;0.72222
0.75;-0.75163;0.20909;0.72224
0.75833;-0.75145;0.2093;0.7222
0.76667;-0.75134;0.20944;0.72223
0.775;-0.75108;0.20966;0.72222
0.78333;-0.75093;0.20979;0.72221
0.79167;-0.75049;0.21005;0.72223
0.8;-0.75032;0.21024;0.72235
0.80833;-0.75004;0.21052;0.72238
0.81667;-0.74972;0.21079;0.72242
0.825;-0.74954;0.2109;0.72249
0.83333;-0.74926;0.21103;0.72261
0.84167;-0.74859;0.21142;0.72253
0.85;-0.74816;0.21175;0.72249
0.85833;-0.74853;0.21166;0.7229
0.86667;-0.74807;0.21205;0.72296
0.875;-0.74669;0.21292;0.72245
0.88333;-0.74613;0.2133;0.72237
0.89167;-0.74657;0.21322;0.72281
0.9;-0.74513;0.21423;0.72232
0.90833;-0.74444;0.21475;0.72231
0.91667;-0.74477;0.21469;0.72274
0.925;-0.74338;0.21549;0.7223
0.93333;-0.74251;0.21604;0.72222
0.94167;-0.74236;0.21636;0.72236
0.95;-0.74183;0.21693;0.72241
0.95833;-0.74068;0.2177;0.72217
0.96667;-0.74009;0.2182;0.72227
0.975;-0.73968;0.2184;0.72246
0.98333;-0.73971;0.21823;0.72286
0.99167;-0.73831;0.21906;0.72239
1;-0.73828;0.21904;0.72283
1.0083;-0.73679;0.21997;0.72241
1.0167;-0.73581;0.22067;0.72229
1.025;-0.735;0.22111;0.7223
1.0333;-0.73426;0.2218;0.72224
1.0417;-0.73326;0.22232;0.72215
1.05;-0.73257;0.22252;0.7223
1.0583;-0.73165;0.22285;0.72225
1.0667;-0.73074;0.22335;0.72224
1.075;-0.73089;0.22315;0.72271
1.0833;-0.72903;0.2242;0.7222
1.0917;-0.72927;0.22412;0.72283
1.1;-0.72712;0.22539;0.72221
1.1083;-0.72675;0.2258;0.72234
1.1167;-0.72548;0.22649;0.72229
1.125;-0.72501;0.22656;0.72243
1.1333;-0.72402;0.22728;0.7223
1.1417;-0.7228;0.22794;0.72216
1.15;-0.72205;0.22835;0.7222
1.1583;-0.7211;0.22882;0.72219
1.1667;-0.72045;0.22912;0.72219
1.175;-0.71985;0.22936;0.72214
1.1833;-0.71882;0.23004;0.72209
1.1917;-0.71815;0.23036;0.72214
1.2;-0.7178;0.23054;0.72237
1.2083;-0.71671;0.23152;0.72205
1.2167;-0.71577;0.23198;0.72192
1.225;-0.71522;0.23231;0.72203
1.2333;-0.71468;0.23236;0.72217
1.2417;-0.71351;0.23304;0.72205
1.25;-0.7132;0.23317;0.72215
1.2583;-0.71248;0.23352;0.7222
1.2667;-0.71164;0.2339;0.72199
1.275;-0.7112;0.23414;0.72214
1.2833;-0.71087;0.23423;0.72241
1.2917;-0.70972;0.23487;0.72211
1.3;-0.70935;0.23512;0.72214
1.3083;-0.70884;0.23526;0.72217
1.3167;-0.70824;0.23561;0.72219
1.325;-0.70752;0.236;0.72218
1.3333;-0.70719;0.23616;0.72243
1.3417;-0.70656;0.23656;0.72212
1.35;-0.70584;0.23709;0.72195
1.3583;-0.70555;0.23725;0.72193
1.3667;-0.70561;0.23716;0.72218
1.375;-0.70614;0.23672;0.72273
1.3833;-0.70484;0.23762;0.72198
1.3917;-0.70448;0.23789;0.72197
1.4;-0.70408;0.23809;0.72202
1.4083;-0.70381;0.23828;0.72199
1.4167;-0.70372;0.2383;0.722
1.425;-0.70359;0.23832;0.72207
1.4333;-0.70343;0.23829;0.72213
1.4417;-0.70315;0.23848;0.72204
1.45;-0.70273;0.23868;0.72199
1.4583;-0.70245;0.23878;0.72195
1.4667;-0.70229;0.23891;0.72191
1.475;-0.70216;0.23893;0.72192
1.4833;-0.70206;0.23904;0.7219
1.4917;-0.70204;0.23909;0.72186
1.5;-0.70199;0.2391;0.72186
1.5083;-0.70199;0.23914;0.72186
1.5167;-0.70214;0.23892;0.72193
1.525;-0.70217;0.2389;0.722
1.5333;-0.70216;0.23889;0.72201
1.5417;-0.70236;0.23864;0.72214
1.55;-0.70229;0.23862;0.72216
1.5583;-0.70212;0.23873;0.72216
1.5667;-0.70209;0.2387;0.72219
1.575;-0.70203;0.23871;0.72218
1.5833;-0.70205;0.23872;0.72214
1.5917;-0.70235;0.23852;0.7222
1.6;-0.702;0.23894;0.72202
1.6083;-0.70203;0.23896;0.72198
1.6167;-0.70209;0.23896;0.72194
1.625;-0.70225;0.23894;0.72187
1.6333;-0.70316;0.23851;0.72206
1.6417;-0.70379;0.23833;0.72214
1.65;-0.70461;0.23828;0.72218
1.6583;-0.70633;0.2385;0.72282
1.6667;-0.70787;0.23835;0.72357
1.675;-0.71012;0.23809;0.72428
1.6833;-0.71173;0.23842;0.72482
1.6917;-0.71368;0.23822;0.72549
1.7;-0.71543;0.2379;0.72616
1.7083;-0.71723;0.23724;0.72649
1.7167;-0.71904;0.23661;0.72681
1.725;-0.72061;0.23594;0.72702
1.7333;-0.72179;0.23539;0.72702
1.7417;-0.72334;0.23453;0.72715
1.75;-0.725;0.23318;0.72744
1.7583;-0.72668;0.23179;0.72753
1.7667;-0.72828;0.23073;0.72767
1.775;-0.72935;0.22946;0.72751
1.7833;-0.73104;0.22806;0.72739
1.7917;-0.73273;0.2266;0.72736
1.8;-0.73447;0.22522;0.72733
1.8083;-0.73554;0.22446;0.72677
1.8167;-0.73709;0.2235;0.72648
1.825;-0.73896;0.22206;0.72666
1.8333;-0.74038;0.22133;0.72655
1.8417;-0.7414;0.22085;0.72627
1.85;-0.74275;0.22004;0.72615
1.8583;-0.74431;0.21906;0.72626
1.8667;-0.74593;0.21808;0.7265
1.875;-0.74676;0.21762;0.72632
1.8833;-0.74724;0.21716;0.72584
1.8917;-0.74866;0.21654;0.72617
1.9;-0.74975;0.21589;0.72607
1.9083;-0.75018;0.21518;0.72565
1.9167;-0.75085;0.21429;0.7256
1.925;-0.75103;0.21404;0.72535
1.9333;-0.75137;0.2135;0.72524
1.9417;-0.75217;0.21225;0.72536
1.95;-0.7521;0.2117;0.72506
1.9583;-0.7518;0.21153;0.72474
1.9667;-0.75183;0.21092;0.72471
1.975;-0.75169;0.21035;0.72455
1.9833;-0.75169;0.2099;0.72436
1.9917;-0.75172;0.2095;0.72411
2;-0.75239;0.20858;0.72431
2.0083;-0.75235;0.20807;0.72435
2.0167;-0.75156;0.20794;0.72393
2.025;-0.75098;0.20774;0.72345
2.0333;-0.75097;0.20725;0.72335
2.0417;-0.75094;0.20677;0.72324
2.05;-0.75142;0.20617;0.72331
2.0583;-0.75138;0.20594;0.72307
2.0667;-0.75145;0.20582;0.72307
2.075;-0.75151;0.20576;0.72307
2.0833;-0.75185;0.20564;0.72322
2.0917;-0.7514;0.20621;0.72287
2.1;-0.75213;0.20603;0.72299
2.1083;-0.75283;0.20602;0.72316
2.1167;-0.75263;0.2065;0.7228
2.125;-0.75407;0.20644;0.72312
2.1333;-0.75455;0.20689;0.72306
2.1417;-0.75543;0.20715;0.72296
2.15;-0.75579;0.20792;0.7228
2.1583;-0.75756;0.2082;0.7234
2.1667;-0.75784;0.20899;0.72294
2.175;-0.75905;0.20982;0.723
2.1833;-0.76075;0.21014;0.72345
2.1917;-0.76195;0.21098;0.72338
2.2;-0.76215;0.21218;0.72291
2.2083;-0.76407;0.21277;0.72342
2.2167;-0.76486;0.21409;0.72312
2.225;-0.76599;0.21521;0.7232
2.2333;-0.76672;0.21656;0.72286
2.2417;-0.76904;0.21734;0.72355
2.25;-0.76921;0.21927;0.72307
2.2583;-0.771;0.22029;0.72346
2.2667;-0.7711;0.22211;0.7229
2.275;-0.77199;0.22358;0.72296
2.2833;-0.77273;0.225;0.72298
2.2917;-0.77353;0.2265;0.72298
2.3;-0.77406;0.22808;0.72295
2.3083;-0.77434;0.22933;0.72294
2.3167;-0.77461;0.2308;0.72296
2.325;-0.77479;0.23228;0.72294
2.3333;-0.77479;0.23384;0.72282
2.3417;-0.77464;0.23509;0.72279
2.35;-0.77469;0.23651;0.72286
2.3583;-0.77486;0.23773;0.72303
2.3667;-0.7743;0.239;0.72282
2.375;-0.7742;0.24032;0.72297
2.3833;-0.77392;0.24133;0.72303
2.3917;-0.77341;0.24259;0.72305
2.4;-0.77296;0.24354;0.72313
2.4083;-0.77213;0.24442;0.72314
2.4167;-0.77168;0.24545;0.72307
2.425;-0.77099;0.24602;0.72314
2.4333;-0.7698;0.24675;0.72301
2.4417;-0.76901;0.24715;0.72308
2.45;-0.76783;0.24758;0.72297
2.4583;-0.76701;0.24789;0.72306
2.4667;-0.76586;0.24815;0.7231
2.475;-0.76486;0.24815;0.72313
2.4833;-0.76383;0.24821;0.72334
2.4917;-0.76263;0.24798;0.72332
2.5;-0.76147;0.24755;0.72328
2.5083;-0.76013;0.24737;0.7232
2.5167;-0.75872;0.24685;0.72324
2.525;-0.75754;0.24638;0.72321
2.5333;-0.75624;0.2458;0.72337
2.5417;-0.75484;0.24498;0.72318
2.55;-0.75349;0.2441;0.72321
2.5583;-0.75227;0.24344;0.7233
2.5667;-0.75064;0.24242;0.72317
2.575;-0.74907;0.24161;0.72327
2.5833;-0.7477;0.24077;0.7232
2.5917;-0.74627;0.23951;0.72317
2.6;-0.74494;0.23824;0.72312
2.6083;-0.74343;0.23745;0.72319
2.6167;-0.74225;0.23638;0.72321
2.625;-0.74093;0.23532;0.72306
2.6333;-0.73982;0.2346;0.72314
2.6417;-0.73865;0.23355;0.72318
2.65;-0.7376;0.23276;0.72317
2.6583;-0.73679;0.2319;0.72329
2.6667;-0.7358;0.23111;0.72329
2.675;-0.73471;0.23035;0.7231
2.6833;-0.7338;0.22954;0.72325
2.6917;-0.73382;0.22842;0.72366
2.7;-0.73228;0.22816;0.7232
2.7083;-0.73142;0.22749;0.72305
2.7167;-0.73096;0.22725;0.72316
2.725;-0.73061;0.22691;0.72321
2.7333;-0.73034;0.22648;0.72333
2.7417;-0.73018;0.22621;0.72338
2.75;-0.72991;0.22602;0.72328
2.7583;-0.72961;0.22589;0.72315
2.7667;-0.72945;0.22578;0.72312
2.775;-0.72942;0.2258;0.72309
2.7833;-0.72951;0.22578;0.72313
2.7917;-0.72969;0.22585;0.72318
2.8;-0.72993;0.22583;0.72311
2.8083;-0.72995;0.22604;0.7231
2.8167;-0.73028;0.22621;0.72309
2.825;-0.73057;0.22658;0.72308
2.8333;-0.7311;0.22701;0.7231
2.8417;-0.73229;0.22689;0.7233
2.85;-0.73237;0.22765;0.72309
2.8583;-0.73298;0.22831;0.72325
2.8667;-0.73367;0.22894;0.7232
2.875;-0.73441;0.22988;0.72313
2.8833;-0.73524;0.23058;0.72307
2.8917;-0.73707;0.2312;0.72374
2.9;-0.7372;0.23234;0.72337
2.9083;-0.73826;0.23339;0.72333
2.9167;-0.73896;0.23477;0.72315
2.925;-0.73963;0.23572;0.72305
2.9333;-0.74082;0.23703;0.72322
2.9417;-0.74165;0.23828;0.72309
2.95;-0.74247;0.2395;0.72317
2.9583;-0.74322;0.24068;0.72306
2.9667;-0.7444;0.24209;0.72337
2.975;-0.74486;0.24356;0.72318
2.9833;-0.74531;0.24482;0.72313
2.9917;-0.74582;0.24612;0.72325
3;-0.74615;0.24762;0.72313
3.0083;-0.74651;0.24894;0.72332
3.0167;-0.74671;0.25004;0.72337
3.025;-0.74656;0.25159;0.72312
3.0333;-0.7468;0.25273;0.72327
3.0417;-0.74629;0.25405;0.72317
3.05;-0.74631;0.25528;0.72329
3.0583;-0.74625;0.25637;0.72337
3.0667;-0.74573;0.25745;0.72334
3.075;-0.74528;0.25851;0.72315
3.0833;-0.74446;0.25944;0.72333
3.0917;-0.7441;0.26032;0.72333
3.1;-0.74322;0.26121;0.72341
3.1083;-0.74252;0.26172;0.72337
3.1167;-0.74151;0.26235;0.72341
3.125;-0.74063;0.26311;0.72344
3.1333;-0.74027;0.26337;0.72362
3.1417;-0.73876;0.2643;0.72345
3.15;-0.73765;0.26465;0.72361
3.1583;-0.7365;0.26509;0.72347
3.1667;-0.73553;0.2655;0.72356
3.175;-0.73396;0.26567;0.72354
3.1833;-0.73297;0.26575;0.7235
3.1917;-0.73206;0.26557;0.7237
3.2;-0.73032;0.26585;0.72349
3.2083;-0.7297;0.26547;0.72374
3.2167;-0.72803;0.26566;0.72359
3.225;-0.72678;0.26533;0.7235
3.2333;-0.72538;0.265;0.72358
3.2417;-0.72386;0.26452;0.72359
3.25;-0.72257;0.26394;0.72349
