t;X;Y;Z
0.0083333;-0.60664;0.30442;0.75967
0.016667;-0.60722;0.30431;0.76017
0.025;-0.60667;0.30443;0.75968
0.033333;-0.60672;0.30443;0.75971
0.041667;-0.60727;0.30431;0.76018
0.05;-0.60721;0.30434;0.76016
0.058333;-0.60722;0.30434;0.76016
0.066667;-0.6072;0.30437;0.76015
0.075;-0.60675;0.30461;0.76003
0.083333;-0.60674;0.30462;0.76003
0.091667;-0.60716;0.30438;0.76014
0.1;-0.60715;0.30441;0.76014
0.10833;-0.60716;0.30438;0.76014
0.11667;-0.60673;0.3046;0.76003
0.125;-0.60712;0.30444;0.76019
0.13333;-0.60715;0.30441;0.76021
0.14167;-0.60672;0.30462;0.76006
0.15;-0.60672;0.30462;0.76007
0.15833;-0.60672;0.30463;0.76007
0.16667;-0.60672;0.30462;0.76007
0.175;-0.60714;0.30438;0.76019
0.18333;-0.60714;0.30437;0.76018
0.19167;-0.60711;0.30437;0.76019
0.2;-0.60713;0.30435;0.7602
0.20833;-0.60714;0.30437;0.76019
0.21667;-0.60714;0.30438;0.76019
0.225;-0.60713;0.30437;0.76019
0.23333;-0.60711;0.30437;0.76018
0.24167;-0.60712;0.30433;0.7602
0.25;-0.60711;0.30433;0.76019
0.25833;-0.60709;0.30427;0.76013
0.26667;-0.60658;0.30434;0.75968
0.275;-0.60708;0.30424;0.76015
0.28333;-0.60655;0.30435;0.75968
0.29167;-0.60708;0.30423;0.76014
0.3;-0.60709;0.30424;0.76014
0.30833;-0.60653;0.30435;0.75967
0.31667;-0.60707;0.30426;0.76015
0.325;-0.60709;0.30431;0.7602
0.33333;-0.60708;0.3043;0.76013
0.34167;-0.60668;0.3045;0.76003
0.35;-0.60708;0.30431;0.76019
0.35833;-0.60668;0.30452;0.76004
0.36667;-0.60664;0.30451;0.7599
0.375;-0.60668;0.30461;0.76007
0.38333;-0.60667;0.30455;0.75989
0.39167;-0.6067;0.30462;0.75988
0.4;-0.6067;0.30467;0.75987
0.40833;-0.60671;0.30469;0.75986
0.41667;-0.60672;0.30472;0.75988
0.425;-0.60674;0.30474;0.7599
0.43333;-0.60677;0.30476;0.75989
