t;X;Y;Z
0.0083333;-0.74314;0.23207;0.78194
0.016667;-0.74366;0.23219;0.782
0.025;-0.74421;0.23231;0.78199
0.033333;-0.74477;0.2325;0.78204
0.041667;-0.74522;0.23262;0.78204
0.05;-0.74593;0.23287;0.7819
0.058333;-0.74646;0.23311;0.7819
0.066667;-0.74715;0.23346;0.78206
0.075;-0.74775;0.23391;0.78195
0.083333;-0.74833;0.23431;0.78194
0.091667;-0.74916;0.23477;0.78182
0.1;-0.75002;0.23534;0.78183
0.10833;-0.75087;0.23581;0.78202
0.11667;-0.75183;0.23641;0.78206
0.125;-0.75268;0.23693;0.78189
0.13333;-0.75353;0.23772;0.78185
0.14167;-0.75448;0.23816;0.78199
0.15;-0.7554;0.23876;0.78184
0.15833;-0.75608;0.23952;0.78167
0.16667;-0.75721;0.24019;0.78199
0.175;-0.75814;0.24094;0.78207
0.18333;-0.75901;0.24158;0.78194
0.19167;-0.75975;0.24252;0.78185
0.2;-0.76058;0.24335;0.78185
0.20833;-0.76168;0.24396;0.78186
0.21667;-0.76246;0.24499;0.78185
0.225;-0.7632;0.24597;0.78194
0.23333;-0.7639;0.24707;0.78195
0.24167;-0.76454;0.24793;0.78193
0.25;-0.76526;0.24886;0.78183
0.25833;-0.7659;0.24995;0.78192
0.26667;-0.76667;0.25114;0.78188
0.275;-0.76742;0.25224;0.78192
0.28333;-0.76823;0.25322;0.7818
0.29167;-0.76884;0.25446;0.78182
0.3;-0.76965;0.25588;0.78197
0.30833;-0.77022;0.25665;0.78201
0.31667;-0.77064;0.25806;0.78191
0.325;-0.7711;0.25921;0.78181
0.33333;-0.77148;0.26036;0.78178
0.34167;-0.77191;0.26172;0.78179
0.35;-0.77226;0.26296;0.78182
0.35833;-0.77256;0.26424;0.78185
0.36667;-0.77292;0.26575;0.78177
0.375;-0.77333;0.26712;0.78173
0.38333;-0.77383;0.26844;0.78179
0.39167;-0.77453;0.26994;0.78179
0.4;-0.77496;0.27145;0.78168
0.40833;-0.77528;0.27308;0.7817
0.41667;-0.77545;0.27458;0.78164
0.425;-0.77562;0.27609;0.78172
0.43333;-0.77569;0.27763;0.78172
0.44167;-0.77584;0.27917;0.78169
0.45;-0.77582;0.28068;0.78157
0.45833;-0.77592;0.28219;0.78161
0.46667;-0.776;0.28394;0.78166
0.475;-0.776;0.2853;0.78171
0.48333;-0.77591;0.28682;0.7817
0.49167;-0.77582;0.28847;0.78163
0.5;-0.77576;0.29018;0.78165
0.50833;-0.77567;0.29181;0.78162
0.51667;-0.77549;0.29343;0.78166
0.525;-0.77536;0.29508;0.78163
0.53333;-0.77502;0.29689;0.78149
0.54167;-0.77486;0.29853;0.78165
0.55;-0.77433;0.30034;0.78153
0.55833;-0.7739;0.30216;0.78139
0.56667;-0.77355;0.30387;0.78147
0.575;-0.77293;0.30578;0.78146
0.58333;-0.77234;0.30791;0.78153
0.59167;-0.77205;0.30968;0.7815
0.6;-0.77149;0.31155;0.78149
0.60833;-0.77093;0.31342;0.7815
0.61667;-0.77042;0.31544;0.78141
0.625;-0.76985;0.31744;0.7814
0.63333;-0.76892;0.31938;0.78134
0.64167;-0.76797;0.32125;0.7814
0.65;-0.76715;0.32302;0.78146
0.65833;-0.76587;0.32493;0.78142
0.66667;-0.76473;0.3269;0.78128
0.675;-0.76363;0.32854;0.78129
0.68333;-0.76276;0.33038;0.78137
0.69167;-0.76132;0.33209;0.78122
0.7;-0.76036;0.33388;0.78113
0.70833;-0.75914;0.33572;0.78129
0.71667;-0.75812;0.33744;0.78133
0.725;-0.75696;0.33912;0.78128
0.73333;-0.75608;0.3409;0.78137
0.74167;-0.75456;0.34246;0.78136
0.75;-0.75358;0.34418;0.78117
0.75833;-0.75211;0.34573;0.78132
0.76667;-0.75064;0.34735;0.78139
0.775;-0.74939;0.34885;0.78137
0.78333;-0.74784;0.3504;0.78136
0.79167;-0.74615;0.35165;0.78138
0.8;-0.74431;0.35298;0.7813
0.80833;-0.74278;0.35423;0.7814
0.81667;-0.74106;0.3555;0.78128
0.825;-0.73953;0.35665;0.78135
0.83333;-0.73792;0.35806;0.78128
0.84167;-0.73618;0.35913;0.78135
0.85;-0.73462;0.36025;0.78128
0.85833;-0.73276;0.36127;0.78141
0.86667;-0.7312;0.36244;0.78134
0.875;-0.72926;0.36343;0.78145
0.88333;-0.72772;0.36421;0.7813
0.89167;-0.72572;0.36522;0.78157
0.9;-0.72405;0.36608;0.78138
0.90833;-0.72214;0.36682;0.78153
0.91667;-0.72078;0.36767;0.78149
0.925;-0.71896;0.36848;0.78162
0.93333;-0.71728;0.36932;0.78147
0.94167;-0.71556;0.36994;0.78158
0.95;-0.71397;0.37065;0.7816
0.95833;-0.71214;0.37122;0.78164
0.96667;-0.71028;0.37185;0.78173
0.975;-0.70842;0.37224;0.78165
0.98333;-0.70685;0.37257;0.78192
0.99167;-0.70477;0.37291;0.78176
1;-0.70287;0.37347;0.78166
1.0083;-0.70097;0.37374;0.78172
1.0167;-0.69911;0.37412;0.78173
1.025;-0.6974;0.37434;0.78166
1.0333;-0.69552;0.37464;0.78167
1.0417;-0.69367;0.37462;0.7818
1.05;-0.69192;0.37483;0.78174
1.0583;-0.69004;0.37505;0.78184
1.0667;-0.68802;0.375;0.78185
1.075;-0.68583;0.37506;0.78181
1.0833;-0.6837;0.37498;0.7818
1.0917;-0.68167;0.37496;0.78162
1.1;-0.67993;0.37477;0.78186
1.1083;-0.67834;0.37477;0.7818
1.1167;-0.67647;0.37448;0.78188
1.125;-0.67491;0.37437;0.78174
1.1333;-0.67332;0.37411;0.78203
1.1417;-0.6715;0.37397;0.78185
1.15;-0.66958;0.37371;0.78211
1.1583;-0.66805;0.37318;0.78179
1.1667;-0.66597;0.37282;0.78192
1.175;-0.66425;0.37231;0.78192
1.1833;-0.66227;0.37189;0.78198
1.1917;-0.6607;0.37116;0.78189
1.2;-0.65867;0.37057;0.78175
1.2083;-0.65767;0.36963;0.78187
1.2167;-0.65629;0.36911;0.78195
1.225;-0.65509;0.36824;0.78195
1.2333;-0.65386;0.3675;0.78199
1.2417;-0.65223;0.36674;0.78214
1.25;-0.65109;0.36558;0.78197
1.2583;-0.64981;0.36461;0.78208
1.2667;-0.64844;0.36366;0.782
1.275;-0.64721;0.36251;0.78205
1.2833;-0.64578;0.3614;0.78212
1.2917;-0.64463;0.36028;0.78188
1.3;-0.64377;0.35898;0.78189
1.3083;-0.64286;0.35776;0.78214
1.3167;-0.64229;0.35648;0.78211
1.325;-0.6417;0.35517;0.78197
1.3333;-0.64149;0.35381;0.78195
1.3417;-0.64149;0.35241;0.78206
1.35;-0.64122;0.35082;0.78198
1.3583;-0.641;0.34958;0.78219
1.3667;-0.64121;0.34792;0.78213
1.375;-0.64115;0.34634;0.7821
1.3833;-0.64135;0.34461;0.78221
1.3917;-0.64145;0.34329;0.78213
1.4;-0.64166;0.34176;0.78219
1.4083;-0.64192;0.34023;0.78219
1.4167;-0.64221;0.33878;0.78202
1.425;-0.64272;0.33713;0.78217
1.4333;-0.64319;0.33569;0.78221
1.4417;-0.64382;0.3342;0.78219
1.45;-0.64485;0.33267;0.78235
1.4583;-0.64524;0.33139;0.78212
1.4667;-0.64616;0.3299;0.78215
1.475;-0.64737;0.32865;0.78216
1.4833;-0.64836;0.32708;0.78216
1.4917;-0.64964;0.32585;0.78218
1.5;-0.65105;0.32469;0.78216
1.5083;-0.65256;0.32346;0.78224
