t;X;Y;Z
0.0083333;-0.60529;0.25973;0.75389
0.016667;-0.60533;0.25969;0.75392
0.025;-0.60532;0.2597;0.75391
0.033333;-0.60534;0.25969;0.75392
0.041667;-0.60532;0.25971;0.7539
0.05;-0.60533;0.2597;0.75391
0.058333;-0.60534;0.2597;0.75392
0.066667;-0.60534;0.25972;0.75392
0.075;-0.6053;0.25974;0.75389
0.083333;-0.60535;0.25972;0.75392
0.091667;-0.60529;0.25969;0.75389
0.1;-0.60535;0.25974;0.75393
0.10833;-0.60535;0.25976;0.75394
0.11667;-0.60532;0.25977;0.75393
0.125;-0.60531;0.25982;0.75393
0.13333;-0.60528;0.25983;0.75395
0.14167;-0.60533;0.25988;0.75399
0.15;-0.60537;0.25992;0.75405
0.15833;-0.60533;0.25998;0.75405
0.16667;-0.60546;0.26012;0.75414
0.175;-0.60562;0.26031;0.75433
0.18333;-0.60569;0.26064;0.75446
0.19167;-0.60583;0.26101;0.75472
0.2;-0.606;0.26146;0.7551
0.20833;-0.60611;0.26194;0.75543
0.21667;-0.60633;0.26262;0.75582
0.225;-0.60652;0.26343;0.75641
0.23333;-0.60678;0.26419;0.75684
0.24167;-0.60711;0.26524;0.75748
0.25;-0.60746;0.2664;0.75805
0.25833;-0.60773;0.2677;0.75898
0.26667;-0.60783;0.26937;0.75999
0.275;-0.60825;0.27146;0.76118
0.28333;-0.6087;0.27415;0.7626
0.29167;-0.60922;0.27728;0.76435
0.3;-0.60965;0.28107;0.76638
0.30833;-0.61037;0.28549;0.76879
0.31667;-0.61084;0.29052;0.77152
0.325;-0.61119;0.29601;0.77444
0.33333;-0.61126;0.30202;0.77766
0.34167;-0.61089;0.30818;0.78116
0.35;-0.61054;0.31466;0.78498
0.35833;-0.60969;0.32162;0.7895
0.36667;-0.60856;0.3288;0.79426
0.375;-0.60678;0.33618;0.79977
0.38333;-0.60481;0.34367;0.805
0.39167;-0.60301;0.35166;0.81084
0.4;-0.60081;0.35994;0.817
0.40833;-0.59803;0.36804;0.82276
0.41667;-0.59573;0.37662;0.82869
0.425;-0.59295;0.38563;0.8343
0.43333;-0.58993;0.3946;0.83984
0.44167;-0.58733;0.40385;0.84537
0.45;-0.58443;0.4137;0.85021
0.45833;-0.58151;0.42365;0.85498
0.46667;-0.57874;0.43385;0.85947
0.475;-0.57584;0.44379;0.86348
0.48333;-0.57289;0.45412;0.86738
0.49167;-0.57015;0.46452;0.87114
0.5;-0.56734;0.47477;0.87447
0.50833;-0.56464;0.48485;0.87745
0.51667;-0.5623;0.49466;0.88026
0.525;-0.56015;0.50422;0.88263
