t;X;Y;Z
0.0083333;-0.81823;0.30912;0.78022
0.016667;-0.81809;0.30921;0.78032
0.025;-0.8181;0.30921;0.78032
0.033333;-0.81808;0.30925;0.78034
0.041667;-0.81809;0.30919;0.78033
0.05;-0.81808;0.30919;0.78032
0.058333;-0.81808;0.3092;0.78035
0.066667;-0.81813;0.30919;0.78034
0.075;-0.81813;0.30919;0.78036
0.083333;-0.81819;0.30913;0.78034
0.091667;-0.81837;0.30909;0.78028
0.1;-0.8182;0.30913;0.78033
0.10833;-0.8184;0.30909;0.78028
0.11667;-0.81843;0.30909;0.78026
0.125;-0.8184;0.30929;0.78004
0.13333;-0.81856;0.30911;0.78023
0.14167;-0.81864;0.30912;0.78025
0.15;-0.81882;0.30915;0.78024
0.15833;-0.81899;0.30916;0.78023
0.16667;-0.81922;0.30908;0.78026
0.175;-0.81956;0.30907;0.78028
0.18333;-0.82;0.30894;0.78032
0.19167;-0.82014;0.30917;0.78019
0.2;-0.82041;0.30911;0.78024
0.20833;-0.82065;0.30921;0.78028
0.21667;-0.82086;0.30929;0.78031
0.225;-0.82112;0.30935;0.7803
0.23333;-0.82155;0.30939;0.78027
0.24167;-0.82194;0.30941;0.78032
0.25;-0.82205;0.30965;0.78034
0.25833;-0.82223;0.30984;0.78022
0.26667;-0.82321;0.30957;0.78035
0.275;-0.82342;0.30975;0.78032
0.28333;-0.82371;0.30982;0.78028
0.29167;-0.82393;0.30986;0.78027
0.3;-0.82431;0.30973;0.7802
0.30833;-0.82433;0.30993;0.78025
0.31667;-0.82468;0.30999;0.7802
0.325;-0.82487;0.31005;0.7802
0.33333;-0.82514;0.31011;0.78025
0.34167;-0.82534;0.31024;0.78011
0.35;-0.82602;0.31029;0.7803
0.35833;-0.82654;0.31045;0.78029
0.36667;-0.82679;0.31064;0.78037
0.375;-0.82737;0.31067;0.78032
0.38333;-0.8277;0.31073;0.78031
0.39167;-0.82822;0.31083;0.7804
0.4;-0.82882;0.31078;0.78047
0.40833;-0.829;0.31106;0.7804
0.41667;-0.82929;0.31114;0.78031
0.425;-0.82979;0.3112;0.78031
0.43333;-0.83018;0.3114;0.7804
0.44167;-0.83058;0.31145;0.78036
0.45;-0.83086;0.31161;0.78031
0.45833;-0.83153;0.31155;0.78042
0.46667;-0.83198;0.31165;0.78035
0.475;-0.83249;0.3118;0.78043
0.48333;-0.83289;0.31199;0.78047
0.49167;-0.83348;0.31202;0.78037
0.5;-0.83406;0.31219;0.78042
0.50833;-0.8344;0.31232;0.78041
0.51667;-0.83492;0.31239;0.78043
0.525;-0.83542;0.31246;0.7805
0.53333;-0.83573;0.31266;0.78022
0.54167;-0.83627;0.31292;0.78012
0.55;-0.83718;0.31297;0.78039
0.55833;-0.83769;0.31312;0.78042
0.56667;-0.83838;0.3133;0.78039
0.575;-0.83901;0.31352;0.78048
0.58333;-0.83961;0.31373;0.78048
0.59167;-0.8404;0.31398;0.78046
0.6;-0.84094;0.31418;0.78043
0.60833;-0.84158;0.31433;0.7804
0.61667;-0.84195;0.31489;0.78025
0.625;-0.84275;0.31507;0.78042
0.63333;-0.84386;0.31484;0.78061
0.64167;-0.84438;0.31528;0.78034
0.65;-0.84491;0.31564;0.7803
0.65833;-0.84572;0.31589;0.7804
0.66667;-0.84647;0.3162;0.7804
0.675;-0.847;0.31655;0.7804
0.68333;-0.84764;0.31689;0.78053
0.69167;-0.8483;0.31728;0.78052
0.7;-0.8493;0.31718;0.78071
0.70833;-0.84967;0.31767;0.78043
0.71667;-0.85031;0.31802;0.78044
0.725;-0.85091;0.31831;0.78042
0.73333;-0.85143;0.31865;0.78039
0.74167;-0.85218;0.31885;0.78049
0.75;-0.85284;0.31915;0.78046
0.75833;-0.85298;0.3199;0.7802
0.76667;-0.85361;0.32022;0.78029
0.775;-0.85453;0.32035;0.78054
0.78333;-0.85518;0.32082;0.78043
0.79167;-0.8559;0.32113;0.7804
0.8;-0.85654;0.32153;0.78041
0.80833;-0.85722;0.32202;0.78058
0.81667;-0.8578;0.32251;0.78045
0.825;-0.8583;0.32287;0.78029
0.83333;-0.85904;0.32329;0.78031
0.84167;-0.8595;0.32381;0.78035
0.85;-0.85981;0.32441;0.78024
0.85833;-0.86017;0.32486;0.78011
0.86667;-0.86092;0.32527;0.78024
0.875;-0.86151;0.32563;0.78023
0.88333;-0.86221;0.32609;0.78032
0.89167;-0.86291;0.32663;0.7805
0.9;-0.86327;0.32721;0.78045
0.90833;-0.86375;0.32765;0.7803
0.91667;-0.86435;0.32814;0.78021
0.925;-0.86482;0.32863;0.78022
0.93333;-0.86526;0.32908;0.78021
0.94167;-0.86578;0.3297;0.78034
0.95;-0.8661;0.33015;0.78031
0.95833;-0.86649;0.33049;0.78028
0.96667;-0.86729;0.3308;0.78052
0.975;-0.86744;0.33142;0.78031
0.98333;-0.86785;0.33183;0.78042
0.99167;-0.86838;0.33222;0.78049
1;-0.86872;0.33274;0.78045
1.0083;-0.86903;0.33321;0.78038
1.0167;-0.86927;0.33371;0.78022
1.025;-0.86996;0.33403;0.78041
1.0333;-0.87026;0.33456;0.78039
1.0417;-0.87023;0.33524;0.78014
1.05;-0.87103;0.33579;0.7804
1.0583;-0.87132;0.33627;0.78038
1.0667;-0.87154;0.337;0.78025
1.075;-0.87198;0.33766;0.78034
1.0833;-0.87247;0.33823;0.78039
1.0917;-0.87274;0.33882;0.78031
1.1;-0.87331;0.33943;0.78015
1.1083;-0.87374;0.34002;0.7802
1.1167;-0.87423;0.34058;0.78038
1.125;-0.87455;0.3412;0.78039
1.1333;-0.8748;0.34173;0.78019
1.1417;-0.87535;0.34235;0.78049
1.15;-0.87568;0.34291;0.7804
1.1583;-0.876;0.34366;0.78042
1.1667;-0.8764;0.34441;0.7803
1.175;-0.87685;0.34493;0.78028
1.1833;-0.87707;0.34563;0.78022
1.1917;-0.8775;0.34635;0.78043
1.2;-0.87801;0.3469;0.78045
1.2083;-0.87827;0.34754;0.78036
1.2167;-0.87862;0.34822;0.78047
1.225;-0.87876;0.34885;0.78047
1.2333;-0.87913;0.34953;0.78046
1.2417;-0.87946;0.35016;0.78041
1.25;-0.87967;0.35076;0.78034
1.2583;-0.87986;0.35148;0.78028
1.2667;-0.88005;0.35205;0.78034
1.275;-0.88018;0.35265;0.7804
1.2833;-0.88036;0.35341;0.78037
1.2917;-0.88052;0.35403;0.78038
1.3;-0.88086;0.35458;0.78039
1.3083;-0.88111;0.35524;0.78042
1.3167;-0.88129;0.35587;0.78052
1.325;-0.88172;0.35645;0.78053
1.3333;-0.88205;0.35721;0.78049
1.3417;-0.88232;0.35783;0.78048
1.35;-0.88233;0.35867;0.78029
1.3583;-0.88243;0.35945;0.78038
1.3667;-0.88273;0.35996;0.78044
1.375;-0.88309;0.36078;0.78059
1.3833;-0.88319;0.3615;0.78045
1.3917;-0.88331;0.36222;0.7804
1.4;-0.88353;0.36298;0.7804
1.4083;-0.88367;0.36364;0.78037
1.4167;-0.88371;0.36454;0.78013
1.425;-0.88427;0.36494;0.78047
1.4333;-0.88437;0.36569;0.7804
1.4417;-0.88464;0.36645;0.78041
1.45;-0.88459;0.36715;0.78036
1.4583;-0.88482;0.36775;0.78043
1.4667;-0.88488;0.36861;0.78052
1.475;-0.8849;0.36924;0.78039
1.4833;-0.88492;0.36995;0.78024
1.4917;-0.88521;0.37065;0.78033
1.5;-0.88529;0.37126;0.78038
1.5083;-0.88555;0.37189;0.7804
1.5167;-0.88557;0.37265;0.78041
1.525;-0.88557;0.37333;0.78044
1.5333;-0.88563;0.37399;0.78042
1.5417;-0.88553;0.37463;0.78038
1.55;-0.88537;0.37534;0.78034
1.5583;-0.88527;0.37601;0.78029
1.5667;-0.8854;0.37668;0.78031
1.575;-0.88527;0.37739;0.78034
1.5833;-0.88525;0.37797;0.78028
1.5917;-0.8853;0.37862;0.78027
1.6;-0.88536;0.37928;0.78031
1.6083;-0.88529;0.3799;0.78026
1.6167;-0.88515;0.38065;0.78021
1.625;-0.88508;0.38134;0.78017
1.6333;-0.88509;0.38196;0.78029
1.6417;-0.8853;0.38264;0.78052
1.65;-0.88511;0.38339;0.78033
1.6583;-0.88504;0.38394;0.78019
1.6667;-0.8851;0.38471;0.78026
1.675;-0.88511;0.38538;0.78038
1.6833;-0.88513;0.38609;0.78048
1.6917;-0.88506;0.38672;0.78045
1.7;-0.88475;0.38748;0.78023
1.7083;-0.88447;0.38834;0.78021
1.7167;-0.8844;0.38899;0.78018
1.725;-0.88442;0.3898;0.78037
1.7333;-0.88435;0.39045;0.7804
1.7417;-0.8842;0.39115;0.78025
1.75;-0.88428;0.3919;0.78032
1.7583;-0.88416;0.39261;0.78033
1.7667;-0.88398;0.39338;0.78033
1.775;-0.88383;0.39411;0.78034
1.7833;-0.88329;0.39484;0.78021
1.7917;-0.8833;0.3954;0.78027
1.8;-0.8832;0.39614;0.78036
1.8083;-0.88295;0.39671;0.7802
1.8167;-0.88247;0.39745;0.78024
1.825;-0.88209;0.39821;0.78017
1.8333;-0.88204;0.39884;0.78032
1.8417;-0.88171;0.39957;0.78033
1.85;-0.8814;0.4002;0.78033
1.8583;-0.8811;0.4009;0.78032
1.8667;-0.88089;0.40169;0.78036
1.875;-0.88054;0.40229;0.7803
1.8833;-0.88033;0.40295;0.78036
