t;X;Y;Z
0.0083333;-0.71328;0.10363;0.74101
0.016667;-0.71325;0.10367;0.74099
0.025;-0.71324;0.10372;0.74094
0.033333;-0.7132;0.10381;0.74087
0.041667;-0.71312;0.10386;0.74076
0.05;-0.7131;0.10393;0.74061
0.058333;-0.71298;0.104;0.74046
0.066667;-0.71283;0.10406;0.74027
0.075;-0.71265;0.10414;0.73998
0.083333;-0.7127;0.10422;0.73985
0.091667;-0.71269;0.10429;0.73968
0.1;-0.71267;0.10437;0.73953
0.10833;-0.71266;0.10443;0.73949
0.11667;-0.71268;0.10443;0.73951
0.125;-0.7127;0.10442;0.73947
0.13333;-0.71278;0.10434;0.73947
0.14167;-0.71284;0.1043;0.73949
0.15;-0.71295;0.10422;0.73947
0.15833;-0.71307;0.1041;0.73948
0.16667;-0.71312;0.10407;0.73946
0.175;-0.71324;0.10402;0.73949
0.18333;-0.71332;0.10403;0.7395
0.19167;-0.71341;0.10402;0.73946
0.2;-0.71352;0.10408;0.73944
0.20833;-0.7137;0.10412;0.73944
0.21667;-0.71385;0.10415;0.73949
0.225;-0.71401;0.10418;0.73946
0.23333;-0.71417;0.10424;0.73946
0.24167;-0.71439;0.10428;0.73947
0.25;-0.71459;0.1044;0.73948
0.25833;-0.71475;0.10454;0.73946
0.26667;-0.71496;0.10467;0.73949
0.275;-0.71507;0.10488;0.73942
0.28333;-0.71534;0.10511;0.73949
0.29167;-0.71557;0.10533;0.73948
0.3;-0.71578;0.10557;0.7395
0.30833;-0.71592;0.10584;0.73947
0.31667;-0.71598;0.10616;0.73939
0.325;-0.71611;0.10649;0.7394
0.33333;-0.71624;0.10689;0.73942
0.34167;-0.71696;0.10741;0.73996
0.35;-0.71637;0.1076;0.73955
0.35833;-0.71641;0.10801;0.73957
0.36667;-0.71639;0.10847;0.73954
0.375;-0.71642;0.1089;0.73954
0.38333;-0.71638;0.10933;0.73955
0.39167;-0.71639;0.10979;0.7396
0.4;-0.71632;0.11029;0.73959
0.40833;-0.71629;0.11082;0.73961
0.41667;-0.71631;0.1113;0.73967
0.425;-0.71629;0.11179;0.73969
0.43333;-0.71615;0.11234;0.73963
0.44167;-0.71607;0.11286;0.73966
0.45;-0.71597;0.11339;0.73971
0.45833;-0.71581;0.11396;0.73972
0.46667;-0.71572;0.11454;0.73979
0.475;-0.71556;0.11504;0.73981
0.48333;-0.71537;0.11553;0.73982
0.49167;-0.71524;0.11601;0.73985
0.5;-0.71508;0.11648;0.73983
0.50833;-0.71502;0.11689;0.73987
0.51667;-0.71487;0.11732;0.7399
0.525;-0.71475;0.11769;0.73997
0.53333;-0.71462;0.11806;0.74003
0.54167;-0.71452;0.11845;0.73999
0.55;-0.71437;0.11885;0.73998
0.55833;-0.71421;0.11926;0.73998
0.56667;-0.71399;0.11965;0.73997
0.575;-0.71383;0.12011;0.74001
0.58333;-0.71358;0.12053;0.74002
0.59167;-0.71332;0.12102;0.73998
0.6;-0.7131;0.12141;0.74003
0.60833;-0.71285;0.1218;0.74
0.61667;-0.7126;0.12222;0.74
0.625;-0.71244;0.12256;0.74002
0.63333;-0.71221;0.12302;0.74
0.64167;-0.71195;0.12344;0.73997
0.65;-0.71164;0.12379;0.73992
0.65833;-0.71108;0.12415;0.73972
0.66667;-0.71045;0.12446;0.73953
0.675;-0.71048;0.12482;0.73978
0.68333;-0.7102;0.12507;0.73969
0.69167;-0.70998;0.12548;0.73981
0.7;-0.70937;0.1257;0.73966
0.70833;-0.70892;0.12586;0.73959
0.71667;-0.70863;0.12605;0.73954
0.725;-0.70792;0.1261;0.73918
0.73333;-0.70728;0.12611;0.73894
0.74167;-0.70681;0.12617;0.73885
0.75;-0.70438;0.12589;0.73745
0.75833;-0.70369;0.12594;0.73732
0.76667;-0.703;0.12596;0.73717
0.775;-0.70237;0.12593;0.73714
0.78333;-0.70183;0.12589;0.73711
0.79167;-0.70126;0.12583;0.73702
0.8;-0.70069;0.12576;0.7369
0.80833;-0.70017;0.12567;0.73678
0.81667;-0.69979;0.1255;0.73671
0.825;-0.69934;0.12533;0.73665
0.83333;-0.69898;0.12508;0.73654
0.84167;-0.69862;0.1248;0.73651
0.85;-0.69799;0.12446;0.73626
0.85833;-0.69786;0.1242;0.73641
0.86667;-0.69764;0.12391;0.73647
0.875;-0.69732;0.12357;0.73644
0.88333;-0.69704;0.12326;0.73641
0.89167;-0.69694;0.12292;0.73641
0.9;-0.69675;0.12253;0.73628
0.90833;-0.69683;0.12215;0.73631
0.91667;-0.69662;0.12176;0.73621
0.925;-0.69632;0.12133;0.73606
0.93333;-0.69641;0.12093;0.73607
0.94167;-0.69642;0.12052;0.73603
0.95;-0.69655;0.12006;0.73606
0.95833;-0.69671;0.11955;0.73607
0.96667;-0.69704;0.11906;0.7361
0.975;-0.69715;0.11863;0.73608
0.98333;-0.69743;0.11817;0.73608
0.99167;-0.69789;0.11775;0.73616
1;-0.69824;0.11737;0.73615
1.0083;-0.69867;0.11696;0.73616
1.0167;-0.69902;0.11659;0.7361
1.025;-0.69948;0.11633;0.7362
1.0333;-0.69996;0.11607;0.73629
1.0417;-0.70047;0.11585;0.73641
1.05;-0.70082;0.11572;0.73642
1.0583;-0.70109;0.11561;0.73643
1.0667;-0.70141;0.11556;0.73647
1.075;-0.70163;0.11554;0.73643
1.0833;-0.70223;0.11559;0.7366
1.0917;-0.70255;0.11562;0.73661
1.1;-0.70294;0.11569;0.7367
1.1083;-0.70308;0.11569;0.73668
1.1167;-0.70324;0.11574;0.73666
1.125;-0.70346;0.11579;0.73664
1.1333;-0.70351;0.11582;0.73663
1.1417;-0.70336;0.11584;0.73654
1.15;-0.70343;0.11586;0.73659
1.1583;-0.70343;0.11587;0.73655
1.1667;-0.70345;0.11586;0.73653
1.175;-0.70348;0.11586;0.73656
1.1833;-0.70363;0.11581;0.73664
1.1917;-0.70344;0.11581;0.73656
1.2;-0.70341;0.11581;0.73653
1.2083;-0.70346;0.11578;0.73653
1.2167;-0.70345;0.11577;0.73656
1.225;-0.70355;0.11575;0.73662
1.2333;-0.70358;0.11576;0.73663
1.2417;-0.70342;0.11577;0.73654
1.25;-0.70348;0.11577;0.73655
