t;X;Y;Z
0.0083333;-0.67125;0.13237;0.74056
0.016667;-0.67125;0.13241;0.74057
0.025;-0.6712;0.13241;0.74056
0.033333;-0.67123;0.1324;0.74058
0.041667;-0.67127;0.13238;0.74061
0.05;-0.67123;0.13236;0.74062
0.058333;-0.67116;0.13238;0.74058
0.066667;-0.67115;0.13238;0.7406
0.075;-0.67112;0.13234;0.74062
0.083333;-0.6711;0.13232;0.74059
0.091667;-0.67104;0.13231;0.7406
0.1;-0.67104;0.13231;0.7406
0.10833;-0.67099;0.13226;0.7406
0.11667;-0.67097;0.13222;0.74062
0.125;-0.67095;0.13218;0.74057
0.13333;-0.67095;0.13215;0.74057
0.14167;-0.67094;0.13208;0.74056
0.15;-0.67091;0.13205;0.74051
0.15833;-0.67087;0.13199;0.74054
0.16667;-0.6709;0.1319;0.74055
0.175;-0.67086;0.13179;0.74051
0.18333;-0.67092;0.13174;0.74052
0.19167;-0.67098;0.13167;0.74052
0.2;-0.67097;0.13159;0.74052
0.20833;-0.671;0.13147;0.74051
0.21667;-0.6711;0.13134;0.7405
0.225;-0.67118;0.13128;0.74053
0.23333;-0.67126;0.13117;0.74053
0.24167;-0.67131;0.13112;0.74051
0.25;-0.67133;0.13105;0.74052
0.25833;-0.67142;0.13102;0.74051
0.26667;-0.6715;0.13097;0.7405
0.275;-0.67157;0.13094;0.74051
0.28333;-0.67175;0.13091;0.74049
0.29167;-0.67181;0.13089;0.74052
0.3;-0.67199;0.1309;0.74056
0.30833;-0.67202;0.13086;0.74052
0.31667;-0.67215;0.13082;0.74054
0.325;-0.67228;0.13084;0.74056
0.33333;-0.67241;0.13082;0.74055
0.34167;-0.67251;0.13081;0.74053
0.35;-0.67261;0.13087;0.74051
0.35833;-0.6727;0.13089;0.74052
0.36667;-0.67276;0.13095;0.74048
0.375;-0.67282;0.13098;0.74045
0.38333;-0.6729;0.13106;0.74045
0.39167;-0.67297;0.13113;0.74048
0.4;-0.67302;0.13118;0.74049
0.40833;-0.67307;0.13126;0.74046
0.41667;-0.67314;0.13142;0.7405
0.425;-0.67316;0.13151;0.74046
0.43333;-0.67321;0.13168;0.7405
0.44167;-0.67321;0.13184;0.74052
0.45;-0.67317;0.13205;0.7405
0.45833;-0.67316;0.13219;0.74048
0.46667;-0.67321;0.13241;0.74052
0.475;-0.67321;0.13257;0.74054
0.48333;-0.6732;0.13271;0.74054
0.49167;-0.67317;0.13287;0.74056
0.5;-0.67311;0.13303;0.74054
0.50833;-0.67304;0.13315;0.74051
0.51667;-0.67291;0.13334;0.74051
0.525;-0.67279;0.13353;0.74046
0.53333;-0.67269;0.13371;0.74047
0.54167;-0.67251;0.1339;0.74046
0.55;-0.67231;0.1341;0.74046
0.55833;-0.67207;0.13422;0.74045
0.56667;-0.67189;0.13438;0.74044
0.575;-0.67171;0.13445;0.74045
0.58333;-0.67156;0.13454;0.74044
0.59167;-0.67137;0.13455;0.74044
0.6;-0.67117;0.13463;0.74039
0.60833;-0.67107;0.13465;0.74043
0.61667;-0.67092;0.13464;0.7404
0.625;-0.67076;0.13462;0.74038
0.63333;-0.67059;0.13456;0.74034
0.64167;-0.67048;0.13447;0.74032
0.65;-0.67031;0.1344;0.74034
0.65833;-0.67008;0.1343;0.74029
0.66667;-0.66986;0.13418;0.74024
0.675;-0.66965;0.134;0.7402
0.68333;-0.66946;0.13389;0.74021
0.69167;-0.66934;0.13371;0.74017
0.7;-0.66926;0.13351;0.74014
0.70833;-0.66925;0.13332;0.74017
0.71667;-0.66922;0.13314;0.74015
0.725;-0.66916;0.13295;0.74013
0.73333;-0.6691;0.13272;0.74014
0.74167;-0.66912;0.13251;0.74014
0.75;-0.66913;0.13232;0.74012
0.75833;-0.66909;0.13215;0.74011
0.76667;-0.66911;0.132;0.74009
0.775;-0.6692;0.13182;0.74014
0.78333;-0.66927;0.13163;0.74013
0.79167;-0.66935;0.1315;0.74016
0.8;-0.66939;0.13128;0.74013
0.80833;-0.66949;0.13109;0.74014
0.81667;-0.66958;0.13092;0.74017
0.825;-0.66966;0.13077;0.74013
0.83333;-0.66966;0.13064;0.74013
0.84167;-0.66981;0.13043;0.7401
0.85;-0.66993;0.13024;0.7401
0.85833;-0.66995;0.13009;0.74002
0.86667;-0.67008;0.1299;0.74001
0.875;-0.67021;0.12977;0.74005
0.88333;-0.67041;0.12956;0.74006
0.89167;-0.6705;0.12935;0.74004
0.9;-0.67069;0.1292;0.74003
0.90833;-0.67084;0.12908;0.74003
0.91667;-0.67113;0.12893;0.74004
0.925;-0.67139;0.12882;0.74011
0.93333;-0.67164;0.1287;0.74015
0.94167;-0.67199;0.12864;0.74022
0.95;-0.67243;0.12857;0.74026
0.95833;-0.67263;0.12853;0.74027
0.96667;-0.67279;0.12843;0.74023
0.975;-0.67302;0.12841;0.7402
0.98333;-0.67328;0.12839;0.74022
0.99167;-0.6735;0.12839;0.74022
1;-0.67372;0.12838;0.74024
1.0083;-0.67386;0.12844;0.74023
1.0167;-0.67406;0.12853;0.74025
1.025;-0.67423;0.12861;0.74024
1.0333;-0.67445;0.1287;0.74026
1.0417;-0.67475;0.12889;0.74031
1.05;-0.67495;0.12904;0.74034
1.0583;-0.67512;0.12922;0.74035
1.0667;-0.67524;0.12947;0.74037
1.075;-0.67537;0.12971;0.74033
