t;X;Y;Z
0.0083333;-0.48469;0.53044;0.75982
0.016667;-0.4847;0.53042;0.75969
0.025;-0.4846;0.53045;0.75946
0.033333;-0.48455;0.53043;0.75927
0.041667;-0.48444;0.53041;0.75905
0.05;-0.48434;0.53039;0.7589
0.058333;-0.48418;0.53042;0.7587
0.066667;-0.484;0.53042;0.75859
0.075;-0.48384;0.53045;0.75847
0.083333;-0.48366;0.5305;0.75833
0.091667;-0.48343;0.53062;0.75815
0.1;-0.48328;0.5307;0.75801
0.10833;-0.48303;0.53083;0.75784
0.11667;-0.48291;0.53099;0.75772
0.125;-0.48285;0.53111;0.7576
0.13333;-0.4828;0.53122;0.75748
0.14167;-0.48278;0.53126;0.75742
0.15;-0.48282;0.53132;0.7574
0.15833;-0.4829;0.53135;0.75741
0.16667;-0.48306;0.53135;0.75749
0.175;-0.48323;0.53138;0.75753
0.18333;-0.4835;0.53141;0.75769
0.19167;-0.48371;0.53138;0.75779
0.2;-0.48396;0.53138;0.75783
0.20833;-0.4843;0.53126;0.75794
0.21667;-0.48453;0.5312;0.75804
0.225;-0.48479;0.53104;0.75802
0.23333;-0.48513;0.53086;0.75802
0.24167;-0.48545;0.53069;0.75797
0.25;-0.48576;0.53052;0.75789
0.25833;-0.48617;0.53032;0.75778
0.26667;-0.48663;0.53005;0.75767
0.275;-0.4871;0.52981;0.75761
0.28333;-0.48766;0.52949;0.75752
0.29167;-0.48823;0.52923;0.7575
0.3;-0.4882;0.52918;0.75709
0.30833;-0.48925;0.52874;0.75745
0.31667;-0.48983;0.5284;0.75751
0.325;-0.48993;0.52829;0.75712
0.33333;-0.49044;0.52786;0.75693
0.34167;-0.49142;0.5273;0.75692
0.35;-0.49172;0.527;0.75633
0.35833;-0.49233;0.52645;0.75579
0.36667;-0.49259;0.52611;0.75492
0.375;-0.49268;0.52588;0.75426
0.38333;-0.49268;0.52541;0.75407
0.39167;-0.49242;0.52536;0.75394
0.4;-0.49263;0.52518;0.75418
0.40833;-0.49262;0.5251;0.75439
0.41667;-0.49219;0.52519;0.75452
0.425;-0.49161;0.52532;0.7547
0.43333;-0.49064;0.52579;0.75473
0.44167;-0.48976;0.52625;0.75485
0.45;-0.48841;0.52685;0.75494
0.45833;-0.48669;0.52763;0.75494
0.46667;-0.48475;0.52847;0.75492
0.475;-0.48259;0.52934;0.75494
0.48333;-0.48024;0.53037;0.75498
0.49167;-0.47786;0.53156;0.75499
0.5;-0.47523;0.53269;0.75499
0.50833;-0.47253;0.53387;0.75494
0.51667;-0.46996;0.53495;0.75506
0.525;-0.46735;0.53603;0.75494
0.53333;-0.46474;0.53704;0.75494
0.54167;-0.46216;0.5382;0.75473
0.55;-0.45997;0.53922;0.75473
0.55833;-0.45828;0.54008;0.75468
0.56667;-0.45672;0.54084;0.75469
0.575;-0.45545;0.54146;0.75459
0.58333;-0.45475;0.54201;0.75464
0.59167;-0.45447;0.54224;0.75467
0.6;-0.45441;0.54234;0.75469
0.60833;-0.45452;0.54234;0.75471
0.61667;-0.45466;0.5423;0.75464
0.625;-0.45515;0.54209;0.75455
0.63333;-0.45615;0.54161;0.75453
0.64167;-0.45731;0.54108;0.75457
0.65;-0.45878;0.54063;0.75456
0.65833;-0.46014;0.54012;0.75444
0.66667;-0.46167;0.5398;0.75438
0.675;-0.46343;0.53966;0.75445
0.68333;-0.46516;0.53947;0.75447
0.69167;-0.46696;0.53935;0.75448
0.7;-0.4688;0.53943;0.75447
0.70833;-0.47034;0.53977;0.75423
0.71667;-0.47198;0.54013;0.75407
0.725;-0.47382;0.54055;0.75411
0.73333;-0.47542;0.54104;0.75399
0.74167;-0.47684;0.54158;0.75399
0.75;-0.47818;0.54212;0.75406
0.75833;-0.47889;0.54283;0.75402
0.76667;-0.47971;0.54361;0.75408
0.775;-0.48023;0.54458;0.75403
0.78333;-0.48034;0.54562;0.75411
0.79167;-0.48044;0.54677;0.75428
0.8;-0.48044;0.54791;0.75469
0.80833;-0.48021;0.54935;0.75506
0.81667;-0.47889;0.55105;0.75495
0.825;-0.47804;0.55242;0.75518
0.83333;-0.47727;0.55354;0.75551
0.84167;-0.47579;0.55477;0.75557
0.85;-0.47422;0.55558;0.75554
0.85833;-0.47243;0.55606;0.7556
0.86667;-0.47054;0.55622;0.75563
0.875;-0.46856;0.55594;0.75567
0.88333;-0.46651;0.55534;0.75563
0.89167;-0.46447;0.55439;0.75573
0.9;-0.46266;0.5532;0.75578
0.90833;-0.46089;0.55177;0.75583
0.91667;-0.45932;0.55028;0.75588
0.925;-0.45794;0.54861;0.75586
0.93333;-0.45662;0.54708;0.75588
0.94167;-0.45566;0.54553;0.7558
0.95;-0.45505;0.54419;0.75577
0.95833;-0.45465;0.54315;0.75573
0.96667;-0.45451;0.54244;0.7557
0.975;-0.4546;0.54201;0.75565
0.98333;-0.45491;0.54192;0.75562
0.99167;-0.45541;0.54231;0.75562
1;-0.45627;0.54301;0.75585
1.0083;-0.45723;0.54426;0.7562
1.0167;-0.45842;0.54564;0.7568
1.025;-0.4594;0.54733;0.75739
1.0333;-0.45994;0.54946;0.7577
1.0417;-0.46107;0.55148;0.75816
1.05;-0.46246;0.55346;0.75843
1.0583;-0.46423;0.55522;0.75856
1.0667;-0.46606;0.55685;0.75862
1.075;-0.46722;0.5583;0.7582
1.0833;-0.4684;0.55927;0.75775
