t;X;Y;Z
0.0083333;-0.60019;0.6049;0.75905
0.016667;-0.59996;0.60496;0.75892
0.025;-0.60017;0.60489;0.75904
0.033333;-0.60009;0.6049;0.75899
0.041667;-0.59995;0.60493;0.75895
0.05;-0.6;0.60493;0.75898
0.058333;-0.59993;0.60492;0.75896
0.066667;-0.59993;0.60492;0.75894
0.075;-0.59988;0.60492;0.75895
0.083333;-0.59977;0.6049;0.75894
0.091667;-0.60039;0.60463;0.75936
0.1;-0.60037;0.60465;0.75932
0.10833;-0.5999;0.60483;0.75897
0.11667;-0.59982;0.60481;0.75902
0.125;-0.59969;0.60466;0.75901
0.13333;-0.5996;0.60465;0.75898
0.14167;-0.59971;0.60461;0.75901
0.15;-0.59988;0.60458;0.75904
0.15833;-0.59967;0.60461;0.75901
0.16667;-0.59954;0.60456;0.75902
0.175;-0.59949;0.60458;0.75901
0.18333;-0.59955;0.60457;0.75897
0.19167;-0.59956;0.60458;0.75896
0.2;-0.59947;0.60457;0.75895
0.20833;-0.59945;0.60453;0.75901
0.21667;-0.59942;0.60452;0.75903
0.225;-0.5994;0.60451;0.75898
0.23333;-0.59936;0.60452;0.75897
0.24167;-0.59931;0.60451;0.75899
0.25;-0.59935;0.60448;0.75902
0.25833;-0.59934;0.60448;0.75903
0.26667;-0.59934;0.60447;0.75901
0.275;-0.59929;0.60447;0.75903
0.28333;-0.5993;0.60446;0.75907
0.29167;-0.59922;0.60448;0.75902
0.3;-0.5993;0.60445;0.75903
0.30833;-0.59929;0.60444;0.75903
0.31667;-0.59931;0.60442;0.75912
0.325;-0.59925;0.60442;0.75914
0.33333;-0.59929;0.6044;0.75911
0.34167;-0.59934;0.60441;0.75909
0.35;-0.59926;0.60443;0.75904
0.35833;-0.59915;0.60442;0.75909
0.36667;-0.59927;0.60439;0.75917
0.375;-0.59928;0.6044;0.75912
0.38333;-0.59929;0.60444;0.75907
0.39167;-0.59938;0.60437;0.75913
0.4;-0.59918;0.60444;0.75907
0.40833;-0.59935;0.60439;0.75922
0.41667;-0.59928;0.60441;0.75916
0.425;-0.59917;0.60442;0.75908
0.43333;-0.59919;0.60442;0.75907
0.44167;-0.59934;0.6044;0.75916
0.45;-0.59933;0.6044;0.75918
0.45833;-0.59924;0.60442;0.75913
0.46667;-0.59969;0.60436;0.75943
0.475;-0.5992;0.60443;0.75909
0.48333;-0.59915;0.60443;0.75909
0.49167;-0.59926;0.60442;0.75913
0.5;-0.59919;0.60443;0.75908
0.50833;-0.5993;0.60437;0.75916
0.51667;-0.59926;0.60437;0.75918
0.525;-0.59926;0.60434;0.75921
0.53333;-0.59931;0.60436;0.75922
0.54167;-0.59929;0.60435;0.75916
0.55;-0.59911;0.60443;0.75905
0.55833;-0.5991;0.60442;0.75907
0.56667;-0.59909;0.60442;0.75907
0.575;-0.59925;0.60435;0.75919
0.58333;-0.59912;0.60441;0.75907
0.59167;-0.59913;0.60442;0.75905
0.6;-0.59924;0.60438;0.75916
0.60833;-0.59909;0.6044;0.7591
0.61667;-0.59908;0.6044;0.7591
0.625;-0.59911;0.6044;0.75909
0.63333;-0.59915;0.6044;0.75909
0.64167;-0.59909;0.60442;0.75906
0.65;-0.59906;0.6044;0.75908
0.65833;-0.59907;0.6044;0.75909
0.66667;-0.59907;0.60441;0.75907
0.675;-0.59908;0.6044;0.75907
0.68333;-0.59908;0.60441;0.75908
0.69167;-0.59906;0.6044;0.75908
0.7;-0.59901;0.60441;0.75906
0.70833;-0.59908;0.60441;0.75908
0.71667;-0.5991;0.6044;0.75909
0.725;-0.59907;0.6044;0.75912
0.73333;-0.59904;0.6044;0.7591
0.74167;-0.59905;0.60439;0.75911
0.75;-0.59911;0.60438;0.75915
0.75833;-0.59902;0.60441;0.7591
0.76667;-0.59902;0.60439;0.75913
0.775;-0.59903;0.60437;0.75914
0.78333;-0.59903;0.60435;0.75913
0.79167;-0.5991;0.60435;0.75917
0.8;-0.59906;0.60437;0.75912
0.80833;-0.59904;0.60437;0.75913
0.81667;-0.59908;0.60439;0.75912
0.825;-0.59905;0.60438;0.75912
0.83333;-0.59904;0.60439;0.75911
0.84167;-0.59905;0.60439;0.7591
0.85;-0.59917;0.60434;0.7592
0.85833;-0.59903;0.6044;0.75911
0.86667;-0.59904;0.60439;0.75911
0.875;-0.59904;0.60439;0.75911
0.88333;-0.59902;0.60438;0.75911
0.89167;-0.599;0.6044;0.7591
0.9;-0.599;0.6044;0.75912
0.90833;-0.59912;0.60437;0.75915
0.91667;-0.59911;0.60436;0.75913
0.925;-0.59919;0.60432;0.75921
0.93333;-0.59905;0.60438;0.75912
0.94167;-0.59902;0.60437;0.75912
0.95;-0.59904;0.60436;0.75911
0.95833;-0.59895;0.60437;0.75909
0.96667;-0.59913;0.60435;0.75918
0.975;-0.59918;0.60433;0.75922
0.98333;-0.59901;0.60437;0.75911
0.99167;-0.59899;0.6044;0.75911
1;-0.59899;0.6044;0.75911
1.0083;-0.59905;0.60438;0.75911
1.0167;-0.59903;0.60439;0.75909
1.025;-0.59907;0.60436;0.75912
1.0333;-0.59902;0.60437;0.75908
1.0417;-0.59907;0.60439;0.75909
1.05;-0.59906;0.60439;0.75907
1.0583;-0.59909;0.60439;0.75908
1.0667;-0.59908;0.60434;0.75908
1.075;-0.59926;0.60426;0.75913
1.0833;-0.59957;0.60421;0.75929
1.0917;-0.59966;0.60413;0.75932
1.1;-0.59977;0.60406;0.75934
1.1083;-0.59997;0.60396;0.7594
1.1167;-0.60022;0.60386;0.75953
1.125;-0.60023;0.60384;0.75947
1.1333;-0.60006;0.60389;0.75932
1.1417;-0.60012;0.60384;0.7593
1.15;-0.60023;0.60379;0.75927
1.1583;-0.60052;0.60377;0.75927
1.1667;-0.60077;0.60372;0.75928
1.175;-0.60151;0.60369;0.75956
1.1833;-0.60162;0.60369;0.75932
1.1917;-0.60214;0.60378;0.7594
1.2;-0.60307;0.60379;0.75967
1.2083;-0.60309;0.60412;0.75933
1.2167;-0.60356;0.6043;0.75933
1.225;-0.60425;0.60444;0.75953
1.2333;-0.60492;0.6047;0.75955
1.2417;-0.60542;0.60495;0.75955
1.25;-0.60605;0.60533;0.75958
1.2583;-0.60689;0.60555;0.75978
1.2667;-0.60719;0.60581;0.75975
1.275;-0.60753;0.60602;0.75958
1.2833;-0.60805;0.60639;0.75963
1.2917;-0.60849;0.60674;0.75969
1.3;-0.60899;0.60713;0.75967
1.3083;-0.60964;0.6075;0.75969
1.3167;-0.61005;0.60785;0.75968
1.325;-0.61039;0.60819;0.75971
1.3333;-0.61093;0.60873;0.75981
1.3417;-0.61142;0.60923;0.75986
1.35;-0.61185;0.60983;0.75995
1.3583;-0.61231;0.61049;0.75999
1.3667;-0.6127;0.61122;0.75994
1.375;-0.61317;0.61198;0.76002
1.3833;-0.61343;0.61284;0.75999
1.3917;-0.61377;0.61376;0.75997
1.4;-0.61411;0.61472;0.75993
1.4083;-0.61445;0.61569;0.75999
1.4167;-0.61471;0.61674;0.76002
1.425;-0.61492;0.61779;0.76003
1.4333;-0.61511;0.61879;0.76004
1.4417;-0.61541;0.61983;0.7601
1.45;-0.61561;0.62082;0.76011
1.4583;-0.61619;0.62164;0.76036
1.4667;-0.61651;0.62266;0.7605
1.475;-0.61622;0.6237;0.76016
1.4833;-0.61631;0.62449;0.76011
1.4917;-0.61647;0.62535;0.7601
1.5;-0.61655;0.62628;0.76007
1.5083;-0.61668;0.62701;0.7601
1.5167;-0.61693;0.62766;0.76026
1.525;-0.61689;0.62839;0.76018
1.5333;-0.61687;0.629;0.76018
1.5417;-0.61722;0.62941;0.76054
1.55;-0.61687;0.62993;0.76038
1.5583;-0.61675;0.63041;0.76037
1.5667;-0.61676;0.63088;0.76043
1.575;-0.61672;0.63131;0.76051
1.5833;-0.61679;0.63171;0.76063
1.5917;-0.6166;0.63206;0.76066
1.6;-0.61642;0.63236;0.7606
1.6083;-0.61628;0.63267;0.76066
1.6167;-0.61593;0.63304;0.76057
1.625;-0.61527;0.63341;0.76031
1.6333;-0.61527;0.63368;0.76052
1.6417;-0.61521;0.63396;0.76067
1.65;-0.6148;0.63426;0.76065
1.6583;-0.61443;0.63451;0.7606
1.6667;-0.61402;0.6347;0.76053
1.675;-0.61373;0.63482;0.76053
1.6833;-0.61374;0.63484;0.76069
1.6917;-0.6134;0.63488;0.7607
1.7;-0.61303;0.63491;0.76067
1.7083;-0.61241;0.63486;0.76057
1.7167;-0.61193;0.63479;0.76051
1.725;-0.61147;0.63469;0.76045
1.7333;-0.61104;0.63452;0.76045
1.7417;-0.61046;0.63431;0.76039
1.75;-0.61004;0.63404;0.76042
1.7583;-0.60951;0.63372;0.76037
1.7667;-0.60918;0.63337;0.76043
1.775;-0.60906;0.63285;0.76069
1.7833;-0.60834;0.63252;0.76051
1.7917;-0.60768;0.63196;0.76043
1.8;-0.60762;0.63126;0.76073
1.8083;-0.60716;0.63067;0.76071
1.8167;-0.60626;0.62984;0.76031
1.825;-0.60569;0.62916;0.76024
1.8333;-0.60518;0.6283;0.7602
1.8417;-0.60471;0.62732;0.7602
1.85;-0.604;0.6264;0.76005
1.8583;-0.60356;0.62546;0.7601
1.8667;-0.60297;0.62439;0.75999
1.875;-0.60282;0.6233;0.76019
1.8833;-0.6024;0.62209;0.76028
1.8917;-0.60189;0.62101;0.76018
1.9;-0.60133;0.6198;0.76005
1.9083;-0.60063;0.61891;0.75994
1.9167;-0.60024;0.61789;0.75985
1.925;-0.60034;0.6169;0.76008
1.9333;-0.6;0.61604;0.76001
1.9417;-0.59963;0.61511;0.7599
1.95;-0.59928;0.61422;0.75985
1.9583;-0.59919;0.61351;0.75991
1.9667;-0.59822;0.61281;0.75942
1.975;-0.59814;0.61195;0.75953
1.9833;-0.59771;0.61136;0.75934
1.9917;-0.5976;0.6103;0.75941
2;-0.59741;0.60977;0.7594
2.0083;-0.5974;0.60929;0.75941
2.0167;-0.5978;0.6085;0.75968
2.025;-0.59769;0.60785;0.75955
2.0333;-0.59775;0.60752;0.75948
2.0417;-0.59792;0.6072;0.75946
2.05;-0.59793;0.60698;0.75924
2.0583;-0.59836;0.60665;0.75926
2.0667;-0.59899;0.60627;0.75934
2.075;-0.59962;0.60609;0.75954
2.0833;-0.59933;0.60611;0.759
2.0917;-0.59957;0.60592;0.75893
2.1;-0.60055;0.60552;0.75944
2.1083;-0.60112;0.60488;0.7597
2.1167;-0.60145;0.60469;0.75969
2.125;-0.60186;0.60454;0.75967
2.1333;-0.60161;0.60472;0.75918
2.1417;-0.60204;0.60466;0.75909
2.15;-0.60287;0.6046;0.75929
2.1583;-0.60346;0.60475;0.75934
2.1667;-0.60396;0.60486;0.75934
2.175;-0.60489;0.60544;0.75954
2.1833;-0.60566;0.60593;0.7596
2.1917;-0.60614;0.60645;0.75955
2.2;-0.60712;0.60681;0.75981
2.2083;-0.60731;0.60748;0.75957
2.2167;-0.60788;0.60803;0.75946
2.225;-0.60855;0.60865;0.7596
2.2333;-0.60913;0.60926;0.75964
2.2417;-0.60971;0.60989;0.75979
2.25;-0.6105;0.61088;0.7598
2.2583;-0.61117;0.61169;0.75988
