t;X;Y;Z
0.0083333;-0.48009;0.19577;0.75354
0.016667;-0.48005;0.19574;0.7535
0.025;-0.48005;0.19574;0.7535
0.033333;-0.48005;0.19575;0.75348
0.041667;-0.48001;0.19575;0.75342
0.05;-0.48;0.19573;0.75335
0.058333;-0.48002;0.19574;0.75333
0.066667;-0.48001;0.19573;0.75326
0.075;-0.48004;0.19574;0.75319
0.083333;-0.48001;0.19573;0.75307
0.091667;-0.47997;0.19579;0.75284
0.1;-0.47992;0.19585;0.75268
0.10833;-0.47984;0.19592;0.75269
0.11667;-0.47978;0.19601;0.7527
0.125;-0.4797;0.19614;0.75268
0.13333;-0.47972;0.19617;0.75268
0.14167;-0.47972;0.19631;0.75266
0.15;-0.47964;0.19636;0.75265
0.15833;-0.47964;0.19642;0.75264
0.16667;-0.47965;0.19644;0.75264
0.175;-0.47972;0.19647;0.75266
0.18333;-0.47971;0.1966;0.75267
0.19167;-0.47973;0.19676;0.75265
0.2;-0.4799;0.19703;0.75269
0.20833;-0.48009;0.19738;0.75266
0.21667;-0.48024;0.19792;0.75267
0.225;-0.48044;0.19844;0.75267
0.23333;-0.48076;0.19895;0.75263
0.24167;-0.48111;0.19947;0.75268
0.25;-0.48146;0.2003;0.7527
0.25833;-0.48197;0.20112;0.75279
0.26667;-0.48235;0.20179;0.75278
0.275;-0.48285;0.20262;0.75291
0.28333;-0.48322;0.20355;0.7527
0.29167;-0.48384;0.20453;0.75265
0.3;-0.48444;0.2056;0.75267
0.30833;-0.48517;0.20667;0.75264
0.31667;-0.48586;0.20781;0.75264
0.325;-0.4866;0.20883;0.75262
0.33333;-0.48746;0.21;0.7527
0.34167;-0.48853;0.21121;0.75277
0.35;-0.48957;0.21248;0.75271
0.35833;-0.49064;0.21368;0.75271
0.36667;-0.49187;0.21505;0.75286
0.375;-0.49304;0.21628;0.75277
0.38333;-0.49432;0.21758;0.75285
0.39167;-0.49577;0.21883;0.75294
0.4;-0.49695;0.22007;0.75284
0.40833;-0.49831;0.22121;0.75284
0.41667;-0.49999;0.22289;0.75311
0.425;-0.50147;0.2238;0.7529
0.43333;-0.50327;0.22503;0.75278
0.44167;-0.50491;0.22614;0.75286
0.45;-0.50663;0.22733;0.75279
0.45833;-0.50841;0.22844;0.75294
0.46667;-0.51023;0.22947;0.75279
0.475;-0.51205;0.23047;0.75274
0.48333;-0.51392;0.2314;0.75288
0.49167;-0.51593;0.23247;0.75278
0.5;-0.518;0.23324;0.75273
0.50833;-0.52023;0.23393;0.75281
0.51667;-0.52244;0.23473;0.75291
0.525;-0.52464;0.2353;0.75283
0.53333;-0.52652;0.23574;0.75289
0.54167;-0.5287;0.23608;0.75283
0.55;-0.53069;0.23628;0.75293
0.55833;-0.5328;0.23656;0.75296
0.56667;-0.53472;0.23648;0.75302
0.575;-0.53637;0.23642;0.75297
0.58333;-0.53782;0.23621;0.75309
0.59167;-0.53938;0.23593;0.75305
0.6;-0.54066;0.23558;0.75306
0.60833;-0.54168;0.23523;0.75311
0.61667;-0.54268;0.23472;0.75305
0.625;-0.5433;0.23428;0.75313
0.63333;-0.54365;0.23374;0.75312
0.64167;-0.54398;0.23318;0.75304
0.65;-0.54398;0.23257;0.75304
0.65833;-0.54382;0.23213;0.75307
0.66667;-0.54348;0.23158;0.75308
